id,example_ja,example_zh
n4_egg_0021,授業中は大きな声でしゃべらないでください。,上課時請不要大聲說話。
n4_egg_0022,いやなら無理に参加しなくてもいいです。,如果不願意，不用勉強參加也沒關係。
n4_egg_0023,新しいコンピューターを買いました。,我買了新電腦。
n4_egg_0024,祖父は田舎におります。,祖父在鄉下。
n4_egg_0025,帰りにスーパーマーケットで牛乳を買います。,回家路上我會在超級市場買牛奶。
n4_egg_0026,ええと、次の会議は三時です。,嗯，下一場會議是三點。
n4_egg_0027,このラーメンはうまいです。,這碗拉麵很好吃。
n4_egg_0028,サラダにトマトを入れました。,我在沙拉裡放了番茄。
n4_egg_0029,週末に友達とカラオケへ行きました。,週末我和朋友去唱 KTV。
n4_egg_0030,電車で行きますか。それともバスで行きますか。,要搭電車去，還是搭公車去？
n4_egg_0031,それなら明日の朝にしましょう。,那樣的話，就改成明天早上吧。
n4_egg_0032,健康のためにタバコをやめました。,我為了健康戒菸了。
n4_egg_0033,子供がにこにこ笑っています。,小孩笑咪咪地笑著。
n4_egg_0034,そのジャケットはかっこいいですね。,那件外套很好看呢。
n4_egg_0035,会議で新しいアイデアを出しました。,我在會議上提出了新點子。
n4_egg_0036,試験のために毎日勉強しています。,我為了考試每天讀書。
n4_egg_0037,財布の中のお金がゼロになりました。,錢包裡的錢變成零了。
n4_egg_0038,駅の前にパトカーが止まっています。,車站前停著警車。
n4_egg_0039,一人ずつ名前を言ってください。,請一個人一個人說出名字。
n4_egg_0040,母にネックレスをプレゼントしました。,我送了項鍊給媽媽。
n4_egg_0041,この店にはいろんなパンがあります。,這家店有各式各樣的麵包。
n4_egg_0042,無理だったら早めに教えてください。,如果不行，請早點告訴我。
n4_egg_0043,このボタンを押すと音が出ます。,按這個按鈕就會發出聲音。
n4_egg_0044,玄関でスリッパに履き替えました。,我在玄關換上拖鞋。
n4_egg_0045,カレーににんじんを入れます。,我會在咖哩裡放紅蘿蔔。
n4_egg_0046,あ、財布を家に忘れました。,啊，我把錢包忘在家裡了。
n4_egg_0047,今日の仕事はこれでしまいです。,今天的工作到這裡結束。
n4_egg_0048,さあ、そろそろ出発しましょう。,來吧，差不多該出發了。
n4_egg_0049,店の中でタバコを吸わないでください。,請不要在店裡抽菸。
n4_egg_0050,たぶん明日は雨でしょう。,明天大概會下雨吧。
n4_egg_0051,そうだ、駅で友達に電話しよう。,對了，在車站打電話給朋友吧。
n4_egg_0052,書類をファクスで送りました。,我用傳真把文件送出去了。
n4_egg_0053,このマンションではペットを飼えます。,這棟公寓可以養寵物。
n4_egg_0054,汗をハンカチで拭きました。,我用手帕擦汗。
n4_egg_0055,次は私の番です。,接下來輪到我了。
n4_egg_0056,参加者は全部で二十名です。,參加者總共二十名。
n4_egg_0057,この部屋は無人です。,這個房間沒有人。
n4_egg_0058,電車は四両で来ました。,電車以四節車廂進站。
n4_egg_0059,肩が痛いので病院へ行きました。,肩膀很痛，所以我去了醫院。
n4_egg_0060,寒くて頬が赤くなりました。,天氣很冷，臉頰變紅了。
n4_egg_0061,冬は肌が乾きやすいです。,冬天皮膚很容易乾。
n4_egg_0062,その場で答えを考えました。,我當場思考答案。
n4_egg_0063,新しい仕事はよい結果を生みました。,新的工作產生了好的結果。
n4_egg_0064,間違いにすぐ気づきました。,我立刻注意到錯誤。
n4_egg_0065,大問題になる前に相談してください。,變成大問題前請先商量。
n4_egg_0066,この試合は三対二で終わりました。,這場比賽以三比二結束。
n4_egg_0067,学校の門の前で友達を待ちました。,我在學校大門前等朋友。
n4_egg_0068,東京へは二度行ったことがあります。,我去過東京兩次。
n4_egg_0069,祖父の死を聞いてとても悲しかったです。,聽到祖父過世，我非常難過。
n4_egg_0070,夏休みの間、図書館で勉強しました。,暑假期間，我在圖書館讀書。
n4_egg_0071,受付の係に名前を伝えてください。,請把名字告訴櫃台負責人。
n4_egg_0072,昨日の夜に小さな地震が起こりました。,昨天晚上發生了小地震。
n4_egg_0073,今日は勉強する気が出ません。,今天沒有讀書的心情。
n4_egg_0074,空き缶を袋に入れてください。,請把空罐放進袋子裡。
n4_egg_0075,この店は品が多いです。,這家店商品很多。
n4_egg_0076,和のデザインが好きです。,我喜歡日式設計。
n4_egg_0077,二人の点数には大きな差があります。,兩人的分數有很大的差距。
n4_egg_0078,箱の奥に古い写真がありました。,箱子深處有舊照片。
n4_egg_0079,鏡に顔が映っています。,臉映在鏡子裡。
n4_egg_0080,旅行中は身の安全に気をつけてください。,旅行時請注意自身安全。
n4_egg_0081,机の上の書類が無くなりました。,桌上的文件不見了。
n4_egg_0082,友達とチームを組みました。,我和朋友組成了隊伍。
n4_egg_0083,最後まで諦めずに戦いました。,我沒有放棄，奮戰到最後。
n4_egg_0084,例を見ながら練習してください。,請一邊看例子一邊練習。
n4_egg_0085,寝る前にお湯を飲みました。,睡前我喝了熱水。
n4_egg_0086,最近の社会の動きに興味があります。,我對最近社會的動向有興趣。
n4_egg_0087,町の人々が祭りの準備をしています。,鎮上的人們正在準備祭典。
n4_egg_0088,子供に飴を一つあげました。,我給了小孩一顆糖果。
n4_egg_0089,近所の子が毎朝あいさつしてくれます。,附近的小孩每天早上都會向我打招呼。
n4_egg_0090,この市には大きな公園があります。,這個市有一座大公園。
n4_egg_0091,黒板の字が小さくて見えません。,黑板上的字太小，看不見。
n4_egg_0092,薬を飲んだら風邪が治りました。,吃藥後感冒好了。
n4_egg_0093,階段で転んでけがをしました。,我在樓梯跌倒受傷了。
n4_egg_0094,庭の葉っぱが黄色くなりました。,庭院裡的葉子變黃了。
n4_egg_0095,この店の名はよく知られています。,這家店的名字很有名。
n4_egg_0096,運動して体重が少し減りました。,運動後體重稍微減少了。
n4_egg_0097,祖父は田で米を作っています。,祖父在稻田裡種米。
n4_egg_0098,来月から新しい先生に代わります。,下個月開始會換成新老師。
n4_egg_0099,この料理のやり方を教えてください。,請教我這道料理的做法。
n4_egg_0100,列の先に先生が立っています。,隊伍前方站著老師。
n4_egg_0101,先に名前を書いてください。,請先寫名字。
n4_egg_0102,ぜひまた遊びに来てください。,請一定要再來玩。
n4_egg_0103,壁にポスターを貼りました。,我把海報貼在牆上。
n4_egg_0104,道の右側を歩いてください。,請走道路右側。
n4_egg_0105,今日は黒いズボンをはいています。,我今天穿著黑色褲子。
n4_egg_0106,誰か手伝ってくれませんか。,有人可以幫忙嗎？
n4_egg_0107,妹はピアノを弾くのが好きです。,妹妹喜歡彈鋼琴。
n4_egg_0108,大学を卒業しました。その後、会社に入りました。,我大學畢業了。之後進了公司。
n4_egg_0109,朝ご飯にみそ汁を飲みました。,我早餐喝了味噌湯。
n4_egg_0110,この答えは少し違います。,這個答案有點不一樣。
n4_egg_0111,体育館でバスケットボールをしました。,我在體育館打了籃球。
n4_egg_0112,旅行でたくさん写真を撮りました。,旅行時我拍了很多照片。
n4_egg_0113,この地で新しい生活を始めました。,我在這個地方開始了新生活。
n4_egg_0114,次に本文を読んでください。,接著請閱讀本文。
n4_egg_0115,来週の会に参加します。,我會參加下週的聚會。
n4_egg_0116,全員無事に家へ帰りました。,所有人都平安回家了。
n4_egg_0117,旅行中に和食をたくさん食べました。,旅行中我吃了很多日式料理。
n4_egg_0118,肉は冷蔵で保存してください。,肉請冷藏保存。
n4_egg_0119,正確な時間を教えてください。,請告訴我正確時間。
n4_egg_0120,子供のころ折り紙で遊びました。,小時候我玩過摺紙。
n4_egg_0121,昼ご飯にそばを食べました。,我午餐吃了蕎麥麵。
n4_egg_0122,災害のために食料を準備しました。,我為了災害準備了食物。
n4_egg_0123,この問題は自分自身で考えてください。,這個問題請自己思考。
n4_egg_0124,この機械の使い方を説明します。,我來說明這台機器的使用方法。
n4_egg_0125,空き缶はここに捨ててください。,空罐請丟在這裡。
n4_egg_0126,駅前には大勢の人がいました。,車站前有很多人。
n4_egg_0127,この言葉は仮名で書いてください。,這個詞請用假名寫。
n4_egg_0128,祖母に着付けを習いました。,我跟祖母學了和服穿法。
n4_egg_0129,駅前で友達と待ち合わせました。,我在車站前和朋友碰面。
n4_egg_0130,お客様を丁寧に接待しました。,我仔細接待了客人。
n4_egg_0131,妹に絵本を読んであげました。,我唸繪本給妹妹聽。
n4_egg_0132,彼はチームの一員です。,他是團隊的一員。
n4_egg_0133,この機械は使い方が簡単です。,這台機器的使用方法很簡單。
n4_egg_0134,両手で荷物を持ちました。,我用雙手拿行李。
n4_egg_0135,夕食は家族と一緒に食べます。,晚餐我和家人一起吃。
n4_egg_0136,日本に来て半年になります。,我來日本已經半年了。
n4_egg_0137,この漢字の読み方を教えてください。,請告訴我這個漢字的讀法。
n4_egg_0138,電子レンジで弁当を温めました。,我用微波爐加熱便當。
n4_egg_0139,この会場には最大で百人入れます。,這個會場最多可以容納一百人。
n4_egg_0140,入り口でチケットを見せてください。,請在入口出示票券。
n4_egg_0141,放課後に友達と卓球をしました。,放學後我和朋友打桌球。
n4_egg_0142,地図でホテルの位置を確認しました。,我在地圖上確認了飯店的位置。
n4_egg_0143,説明を聞いて疑問が一つ残りました。,聽完說明後還留下一個疑問。
n4_egg_0144,静かに勉強できる場所を探しています。,我正在找可以安靜讀書的地方。
n4_egg_0145,冗談を言ってみんなを笑わせました。,我說了笑話讓大家笑了。
n4_egg_0146,作文の書き方を先生に教わりました。,我向老師學了作文的寫法。
n4_egg_0147,新しい腕時計を買いました。,我買了新手錶。
n4_egg_0148,土曜日に学校で運動会があります。,星期六學校有運動會。
n4_egg_0149,けが人を救急車で病院へ運びました。,受傷的人被救護車送到醫院。
n4_egg_0150,運動場でサッカーの練習をしました。,我在操場練習足球。
n4_egg_0151,授業の初めに自己紹介をしました。,上課一開始我做了自我介紹。
n4_egg_0152,夕食に鳥肉の料理を作りました。,晚餐我做了雞肉料理。
