id,example_ja,example_zh
n3_1600,白いワンピースを買いました。,買了一件白色洋裝。
n3_1601,料理をする時はエプロンを着けます。,做菜時會穿圍裙。
n3_1602,着物の帯をきれいに結びました。,把和服腰帶綁得很漂亮。
n3_1603,料理にふたを被せて少し待ちます。,把蓋子蓋在料理上後稍等一下。
n3_1604,祭りで下駄を履きました。,在祭典上穿了木屐。
n3_1605,説明を聞くだけでなく直に見てください。,不要只聽說明，請直接看。
n3_1606,着物には足袋を合わせます。,和服會搭配日式分趾襪。
n3_1607,枝が道の上に垂れ下がっています。,樹枝垂在路上方。
n3_1608,今日は寒いので長袖を着ました。,今天很冷，所以穿了長袖。
n3_1609,弟は学校でバンドを組んでいます。,弟弟在學校組了樂團。
n3_1610,母は上着に小さなブローチを付けました。,媽媽在外套上別了小胸針。
n3_1611,古い服の袖がほころびています。,舊衣服的袖子開線了。
n3_1612,靴ひもをほどいてから脱ぎました。,解開鞋帶後脫了鞋。
n3_1613,毛糸でマフラーを編みました。,用毛線織了圍巾。
n3_1614,汗を手拭いで拭きました。,用手巾擦了汗。
n3_1615,このセーターは羊毛でできています。,這件毛衣是羊毛做的。
n3_1616,枕の中に綿が入っています。,枕頭裡裝著棉花。
n3_1617,父は重い荷物を肩に担ぎました。,爸爸把重行李扛在肩上。
n3_1618,運動すると足の筋肉が痛くなります。,運動後腿部肌肉會痛。
n3_1619,疲れたのでベンチに腰掛けました。,因為累了，就坐在長椅上。
n3_1620,雨の日に駅の階段で転びました。,下雨天在車站樓梯跌倒了。
n3_1621,姿勢を正して座ってください。,請坐正姿勢。
n3_1622,子どもがしゃがんで石を拾いました。,孩子蹲下來撿石頭。
n3_1623,休暇を取って心身を休めました。,請假讓身心休息。
n3_1624,庭の木を手入れしました。,整理修剪了庭院的樹。
n3_1625,ロボットの動作を確認しました。,確認了機器人的動作。
n3_1626,犬がうれしそうに飛び跳ねています。,狗開心地蹦蹦跳跳。
n3_1627,この包丁は刃が鈍いです。,這把菜刀刀刃不利。
n3_1628,赤ちゃんは裸で体重を量りました。,嬰兒赤裸著量體重。
n3_1629,夜空を見上げると星が見えました。,仰望夜空就看見了星星。
n3_1630,壁にもたれて少し休みました。,靠著牆稍微休息。
n3_1631,かばんを脇に置きました。,把包包放在旁邊。
n3_1632,祖母は毎冬セーターを編みます。,祖母每年冬天都會織毛衣。
n3_1633,外から帰ったらうがいをしてください。,從外面回來後請漱口。
n3_1634,彼は面長で落ち着いた印象です。,他是長臉，給人沉穩的印象。
n3_1635,台所が煙くて窓を開けました。,廚房煙很嗆，所以打開了窗戶。
n3_1636,走った後は呼吸が乱れます。,跑步後呼吸會亂。
n3_1637,父は白髪が増えました。,爸爸白髮變多了。
n3_1638,川の水が透き通っています。,河水很清澈。
n3_1639,彼女は鋭い質問をしました。,她提出了敏銳的問題。
n3_1640,父は毎朝ひげを剃ります。,爸爸每天早上刮鬍子。
n3_1641,彼は深いため息をつきました。,他深深嘆了一口氣。
n3_1642,洗濯物から水が垂れています。,洗好的衣服正在滴水。
n3_1643,湿気で髪が縮れました。,頭髮因為濕氣而捲曲。
n3_1644,ポケットに手を突っ込みました。,把手插進口袋。
n3_1645,この髪は艶があります。,這頭髮很有光澤。
n3_1646,ドアのすき間から中を覗きました。,從門縫往裡看。
n3_1647,紙がドアに挟まりました。,紙被門夾住了。
n3_1648,準備はばっちりです。,準備非常充分。
n3_1649,彼女の瞳はとてもきれいです。,她的眼睛很漂亮。
n3_1650,赤ちゃんが母親に微笑みました。,嬰兒對媽媽微笑了。
n3_1651,寝不足で頭がぼんやりしています。,睡眠不足讓頭腦昏沉。
n3_1652,展望台から町を見下ろしました。,從展望台俯視城市。
n3_1653,彼は写真をじっと見詰めていました。,他一直凝視著照片。
n3_1654,暑いのでうちわで扇ぎました。,因為很熱，就用扇子搧風。
n3_1655,雪の上に足跡が残っています。,雪上留下了腳印。
n3_1656,足元に気を付けてください。,請注意腳下。
n3_1657,遠いところまで足を運んでくれてありがとう。,謝謝你特地遠道而來。
n3_1658,彼は手先が器用です。,他手很巧。
n3_1659,井戸から水を汲みました。,從井裡打了水。
n3_1660,湖でボートを漕ぎました。,在湖上划了船。
n3_1661,汚れた部分を布で擦りました。,用布搓了髒掉的地方。
n3_1662,長く座っていたので足が痺れました。,坐太久所以腳麻了。
n3_1663,ぬれたタオルを強く絞りました。,用力擰乾濕毛巾。
n3_1664,薬を飲んだら痛みがすっと引きました。,吃了藥後疼痛一下子退了。
n3_1665,店の前で立ち止まりました。,在店門口停下腳步。
n3_1666,パンを小さくちぎって食べました。,把麵包撕成小塊吃。
n3_1667,車がのろのろ進んでいます。,車子慢吞吞地前進。
n3_1668,古いポスターを壁から剥がしました。,把舊海報從牆上撕下來。
n3_1669,排水口がごみで塞がっています。,排水孔被垃圾堵住了。
n3_1670,指の節が少し痛いです。,手指關節有點痛。
n3_1671,かばんを肩にぶら下げました。,把包包掛在肩上。
n3_1672,展示品には触れないでください。,請不要碰觸展示品。
n3_1673,重い箱を二人で持ち上げました。,兩個人一起抬起重箱子。
n3_1674,この病気は遺伝することがあります。,這種病有時會遺傳。
n3_1675,遺伝子の研究が進んでいます。,基因研究正在進展。
n3_1676,救助隊は人命を守るために働きました。,救難隊為了保護人命而行動。
n3_1677,水は生命に欠かせません。,水是生命不可或缺的。
n3_1678,自殺を防ぐための相談窓口があります。,有防止自殺的諮詢管道。
n3_1679,事故の死者は三人でした。,事故死者有三人。
n3_1680,警察は死体の身元を確認しました。,警方確認了遺體身分。
n3_1681,この電池の寿命は長いです。,這個電池的使用期限很長。
n3_1682,シャツのしわをアイロンで伸ばしました。,用熨斗把襯衫皺摺燙平。
n3_1683,厳しい環境で生存する力が必要です。,需要在嚴苛環境中生存的能力。
n3_1684,ここで写真を撮ってはいけません。,這裡不可以拍照。
n3_1685,こんなに暑い日は久しぶりです。,這麼熱的日子很久沒遇到了。
n3_1686,茶道の作法を学びました。,學了茶道的禮法。
n3_1687,血圧を測定しました。,測量了血壓。
n3_1688,洗濯したらセーターが縮みました。,洗了之後毛衣縮水了。
n3_1689,子どもの発育には睡眠が大切です。,睡眠對孩子的發育很重要。
n3_1690,昼寝をしたので少し元気になりました。,睡了午覺後精神好了一點。
n3_1691,祖父は今も若々しいです。,祖父現在仍然很有年輕活力。
n3_1692,強い風で海が荒れています。,因為強風，海面很洶湧。
n3_1693,風邪で体調を崩しました。,因為感冒身體狀況變差了。
n3_1694,長い運動で体力を消耗しました。,長時間運動消耗了體力。
n3_1695,身体を大切にしてください。,請保重身體。
n3_1696,体温を毎朝測っています。,每天早上都量體溫。
n3_1697,シャツのボタンが取れました。,襯衫的鈕扣掉了。
n3_1698,時間を計って作業しました。,計時進行了作業。
n3_1699,資料を全員に回してください。,請把資料傳給所有人。
n3_1700,急に立ち上がって目眩がしました。,突然站起來後頭暈了。
n3_1701,昔の記憶がよみがえりました。,以前的記憶重新浮現。
n3_1702,腰の痛みが続いています。,腰痛持續著。
n3_1703,傷口がまだ痛みます。,傷口還會痛。
n3_1704,患者は痛みで低く唸りました。,患者因疼痛低聲呻吟。
n3_1705,肩が凝ってつらいです。,肩膀僵硬痠痛，很難受。
n3_1706,頭痛がひどいので薬を飲みました。,頭痛很嚴重，所以吃了藥。
n3_1707,虫歯を治療してもらいました。,請醫師治療了蛀牙。
n3_1708,たばこは健康に害があります。,菸對健康有害。
n3_1709,風邪薬を飲んで早く寝ました。,吃了感冒藥後早點睡。
n3_1710,彼は病気がちで学校を休みやすいです。,他容易生病，常請假不上學。
n3_1711,母の看病で病院に通いました。,為了照護媽媽，我常去醫院。
n3_1712,長い痛みが彼を苦しめました。,長期疼痛折磨著他。
n3_1713,この薬はとても効果的です。,這個藥很有效。
n3_1714,薬の効力が弱くなりました。,藥的效力變弱了。
n3_1715,苦手な発音を克服しました。,克服了不擅長的發音。
n3_1716,転んで腕を骨折しました。,跌倒後手臂骨折了。
n3_1717,差し支えなければ理由を教えてください。,如果不方便也沒關係，但可以告訴我理由嗎？
n3_1718,事故で重傷を負いました。,在事故中受了重傷。
n3_1719,傷口を消毒してください。,請消毒傷口。
n3_1720,生活習慣病を防ぐために運動しています。,為了預防生活習慣病而運動。
n3_1721,病気と闘う患者を支えたいです。,想支持與疾病對抗的患者。
n3_1722,気温が急に低下しました。,氣溫突然下降。
n3_1723,適切な言葉を選んでください。,請選擇適切的詞語。
n3_1724,この病気は人から人へ伝染します。,這種病會人傳人。
n3_1725,手術中に輸血が必要になりました。,手術中需要輸血。
n3_1726,走った後で汗をかきました。,跑步後流了汗。
n3_1727,週末は家で休養します。,週末在家休養。
n3_1728,血液の循環をよくする運動です。,這是促進血液循環的運動。
n3_1729,食べ物の消化を助ける薬です。,這是幫助食物消化的藥。
n3_1730,医師に小便の検査を受けるよう言われました。,醫師叫我接受尿液檢查。
n3_1731,彼は細かいことに神経を使いすぎます。,他太在意細節了。
n3_1732,園児たちは庭で遊んでいます。,幼兒園幼童們在庭院玩。
n3_1733,あの女の人に道を聞きました。,我向那位女性問路。
n3_1734,これは架空の人物の話です。,這是虛構人物的故事。
n3_1735,資料は各自で用意してください。,資料請各自準備。
n3_1736,夕日の影が長く伸びています。,夕陽的影子拉得很長。
n3_1737,彼女は知識と経験を兼ね備えています。,她兼具知識與經驗。
n3_1738,部屋に人の気配がありません。,房間裡沒有人的氣息。
n3_1739,今日は実に楽しい一日でした。,今天實在是很開心的一天。
n3_1740,歴史上の人物について調べました。,查了歷史人物。
n3_1741,短所を直す努力をしています。,正在努力改正短處。
n3_1742,人目を気にして大きな声を出せませんでした。,在意旁人眼光，所以不敢大聲說話。
n3_1743,身分を証明する書類が必要です。,需要證明身分的文件。
n3_1744,市は節水を市民に呼び掛けました。,市政府號召市民節約用水。
n3_1745,彼女はビジネスウーマンとして働いています。,她以職業女性的身分工作。
n3_1746,駅の前に男の人が立っています。,車站前站著一位男性。
n3_1747,青少年向けのイベントを開きました。,舉辦了面向青少年的活動。
n3_1748,申込書に性別を書く欄があります。,申請表上有填寫性別的欄位。
n3_1749,男子トイレは右側です。,男廁在右側。
n3_1750,彼は私より三歳年下です。,他比我小三歲。
n3_1751,坊や、ここで走ると危ないよ。,小弟弟，在這裡跑很危險喔。
n3_1752,坊ちゃんは大切に育てられました。,少爺被細心地養大。
n3_1753,目下の人にも丁寧に話します。,對晚輩也會有禮貌地說話。
n3_1754,物語の王は国を守りました。,故事裡的王保護了國家。
n3_1755,王様は家来に命令しました。,國王命令了臣子。
n3_1756,王子は城を出て旅に出ました。,王子離開城堡去旅行。
n3_1757,王女は国民にあいさつしました。,公主向人民問候。
n3_1758,大家に家賃を払いました。,把房租付給房東。
n3_1759,祖母の家にはお手伝いさんがいます。,祖母家有家事幫手。
n3_1760,お前は本当に友達思いだな。,你真的很替朋友著想。
n3_1761,彼はガールフレンドと映画を見に行きました。,他和女朋友去看電影。
n3_1762,お世話になった方々に手紙を書きました。,寫信給照顧過我的各位。
n3_1763,病院には多くの患者が待っていました。,醫院裡有許多患者在等候。
n3_1764,市議会の議員に意見を伝えました。,向市議會議員表達了意見。
n3_1765,技師が機械を点検しました。,技師檢查了機器。
n3_1766,議長が会議の開始を告げました。,議長宣布會議開始。
n3_1767,チームのキャプテンが全員をまとめました。,隊長統整了全隊。
n3_1768,映画にギャングが登場します。,電影裡有幫派登場。
n3_1769,大学で経済学を教授しています。,在大學講授經濟學。
n3_1770,コーチの指導で泳ぎが上達しました。,在教練指導下游泳進步了。
n3_1771,外部の講師を招いて講演を行いました。,邀請外部講師進行演講。
n3_1772,国王は国民の前で話しました。,國王在人民面前說話。
n3_1773,この店のコックは料理が上手です。,這家店的廚師很會做菜。
n3_1774,この漫画の作者は有名です。,這部漫畫的作者很有名。
n3_1775,彼女が式の司会を務めました。,她擔任典禮主持。
n3_1776,ジャーナリストが現地で取材しました。,記者在當地採訪。
n3_1777,首相は新しい政策を発表しました。,首相發表了新政策。
n3_1778,母は長年主婦として家を支えてきました。,媽媽多年來以家庭主婦的身分支撐家庭。
n3_1779,准教授が研究内容を説明しました。,副教授說明了研究內容。
n3_1780,乗客は静かに電車を待っています。,乘客安靜地等著電車。
n3_1781,昔この町には多くの商人が集まりました。,以前這個城鎮聚集了很多商人。
n3_1782,女王は式典に出席しました。,女王出席了典禮。
n3_1783,助教が実験の準備をしました。,助教準備了實驗。
n3_1784,教授の助手として働いています。,以教授助手的身分工作。
n3_1785,私は料理に関しては素人です。,關於料理我是外行。
n3_1786,親友にだけ本当の気持ちを話しました。,只把真正的心情告訴了摯友。
n3_1787,大使は両国の関係について話しました。,大使談了兩國關係。
n3_1788,著者の考えが本文に表れています。,著者的想法表現在正文中。
n3_1789,師匠は弟子に技を教えました。,師傅教弟子技藝。
n3_1790,天皇に関する歴史を学びました。,學了關於天皇的歷史。
n3_1791,彼は文学博士です。,他是文學博士。
n3_1792,判事は静かに判決を読み上げました。,法官平靜地宣讀判決。
n3_1793,筆者は最後に自分の意見を述べています。,筆者最後陳述了自己的意見。
n3_1794,武士の生活について調べました。,查了武士的生活。
n3_1795,婦人向けの講座が開かれました。,開設了面向女性的講座。
n3_1796,彼女はボーイフレンドにプレゼントを渡しました。,她把禮物交給男朋友。
n3_1797,坊さんがお経を読みました。,和尚誦了經。
n3_1798,迷子を案内所に連れて行きました。,把走失的孩子帶到服務台。
n3_1799,彼は将棋の名人です。,他是將棋高手。
n3_1800,その役者は表情の作り方がうまいです。,那位演員很會拿捏表情。
n3_1801,この地域の住民は防災訓練に参加しました。,這個地區的居民參加了防災演練。
n3_1802,人類は長い時間をかけて道具を発達させてきました。,人類花了很長的時間發展工具。
n3_1803,農民たちは朝早くから畑で働いています。,農民們一大早就在田裡工作。
n3_1804,我々はこの問題を真剣に考える必要があります。,我們有必要認真思考這個問題。
n3_1805,人前で下品な冗談を言うのはやめてください。,請不要在人前講粗俗的玩笑。
n3_1806,彼女は自分に合ったスタイルをよく知っています。,她很清楚適合自己的風格。
n3_1807,この時計はスマートなデザインで人気があります。,這支手錶因俐落的設計而受歡迎。
n3_1808,彼は中肉中背で眼鏡をかけています。,他中等身材並戴著眼鏡。
n3_1809,兄は昔からハンサムだと言われています。,哥哥從以前就常被說很帥。
n3_1810,美容のために毎日十分な睡眠を取っています。,為了美容我每天都睡得很充足。
n3_1811,平凡な毎日でも小さな楽しみはあります。,即使是平凡的每一天也有小小的樂趣。
n3_1812,彼女はほっそりした指でピアノを弾きました。,她用纖細的手指彈了鋼琴。
n3_1813,ぽっちゃりした猫が窓辺で寝ています。,圓滾滾的貓在窗邊睡覺。
n3_1814,見掛けだけで人を判断してはいけません。,不可以只憑外表判斷一個人。
n3_1815,そんなみっともない態度を取らないでください。,請不要擺出那麼難看的態度。
n3_1816,みにくい言い争いは見ていてつらいです。,看著那種難看的爭吵很難受。
n3_1817,彼は厚かましくも私にお金を借りに来ました。,他竟然厚著臉皮來跟我借錢。
n3_1818,夜中に怪しい音が聞こえました。,半夜聽到了奇怪的聲音。
n3_1819,出発前の空港はとても慌ただしかったです。,出發前的機場非常忙亂。
n3_1820,子どもたちは公園で生き生きと遊んでいます。,孩子們在公園裡生氣勃勃地玩著。
n3_1821,選手たちは勇ましい姿で入場しました。,選手們以勇敢威武的樣子入場。
n3_1822,新しい照明で部屋が一段と明るくなりました。,換了新照明後房間變得更加明亮。
n3_1823,彼は部下の前でいつも威張っています。,他總是在部下面前擺架子。
n3_1824,彼女は賢い選択をしました。,她做了聰明的選擇。
n3_1825,勝手な判断で計画を変えないでください。,請不要擅自判斷就更改計畫。
n3_1826,祖父は孫をとても可愛がっています。,祖父非常疼愛孫子。
n3_1827,小さな子どもが可愛らしい声で歌っています。,小孩用可愛的聲音唱著歌。
n3_1828,町の人々は観光客を温かく歓迎しました。,鎮上的人們熱情歡迎觀光客。
n3_1829,食事中の行儀には気をつけなさい。,用餐時要注意禮貌。
n3_1830,説明がくどくて途中で疲れてしまいました。,說明太囉唆讓我中途就累了。
n3_1831,自分の欠点を認めることも大切です。,承認自己的缺點也很重要。
n3_1832,彼は成功しても謙遜な態度を崩しません。,他即使成功了也不改謙虛的態度。
n3_1833,強引なやり方では誰も納得しません。,用強硬的做法誰都不會接受。
n3_1834,自分勝手な行動は周りに迷惑をかけます。,任性的行動會給周遭的人添麻煩。
n3_1835,彼女の純情な気持ちが手紙に表れています。,她純真的心情表現在信裡。
n3_1836,この水は純粋な成分だけで作られています。,這個水只由純粹的成分製成。
n3_1837,彼は列に割り込むなんて図々しいです。,他竟然插隊真是厚臉皮。
n3_1838,弟は注意されると素直に謝りました。,弟弟被提醒後坦率地道歉了。
n3_1839,責任感のある人にこの仕事を任せたいです。,我想把這份工作交給有責任感的人。
n3_1840,今日はたいそう暑くて外に出るのがつらいです。,今天非常熱讓人不太想出門。
n3_1841,彼は困ったときに頼もしい友人です。,他是在困難時很可靠的朋友。
n3_1842,短所ばかり気にせず長所も見てください。,不要只在意短處也請看看長處。
n3_1843,彼の長所は最後まで諦めないところです。,他的優點是到最後都不放棄。
n3_1844,社長は交渉で強気の姿勢を見せました。,社長在談判中展現強硬態度。
n3_1845,この店の特色は地元の食材を使うことです。,這家店的特色是使用當地食材。
n3_1846,練習を怠けるとすぐに差が出ます。,如果偷懶不練習很快就會看出差距。
n3_1848,先生は私の答えを聞いてにっこり笑いました。,老師聽了我的回答後微微一笑。
n3_1849,のんきに構えていたら締め切りを過ぎてしまいました。,我太悠哉結果錯過了截止日期。
n3_1850,この問題には同じパターンが何度も出てきます。,這個問題裡同樣的模式反覆出現。
n3_1851,不潔な環境では病気が広がりやすくなります。,在不乾淨的環境裡疾病容易擴散。
n3_1852,急に名前を呼ばれてまごまごしてしまいました。,突然被叫到名字讓我慌了手腳。
n3_1853,この建物はもともと学校として使われていました。,這棟建築原本是作為學校使用。
n3_1854,優柔不断で昼食の店をなかなか決められません。,我優柔寡斷遲遲決定不了午餐店家。
n3_1855,彼は試験中も悠々と問題を解いていました。,他考試時也從容地解題。
n3_1856,彼女は陽気な性格で周りを明るくします。,她個性開朗讓周遭氣氛變明亮。
n3_1857,火の扱いには十分用心してください。,處理火源時請務必小心。
n3_1858,そんな幼稚な言い訳は通用しません。,那種幼稚的藉口行不通。
n3_1859,欲張りすぎると大事なものを失います。,太貪心會失去重要的東西。
n3_1860,彼は失敗しても楽天的に考えます。,他即使失敗也會樂觀地思考。
n3_1861,利己主義だけでは周りの信頼を得られません。,只顧利己無法得到周遭的信任。
n3_1862,助けてもらったのはお互い様です。,互相幫忙本來就是彼此都一樣。
n3_1863,強力な風で看板が倒れました。,強風把招牌吹倒了。
n3_1864,彼は学生時代から幅広く交際しています。,他從學生時代起就有廣泛交往。
n3_1865,棚の上下を入れ替えて使いやすくしました。,我把架子的上下調換讓它更好用。
n3_1866,相互理解がなければ協力は難しいです。,如果沒有相互理解就很難合作。
n3_1867,相手の意見を尊重する姿勢が大切です。,尊重對方意見的態度很重要。
n3_1868,他人の失敗を笑ってはいけません。,不可以嘲笑別人的失敗。
n3_1869,駅でたまたま昔の友人に会いました。,在車站碰巧遇見以前的朋友。
n3_1870,彼からの便りがないので少し心配です。,因為沒有他的消息所以有點擔心。
n3_1871,何でも親に頼るのではなく自分で考えなさい。,不要什麼都依靠父母要自己思考。
n3_1872,会社の付き合いで食事に行きました。,因為公司的應酬去吃了飯。
n3_1873,二つの書類は同一の内容でした。,兩份文件是相同內容。
n3_1874,転校生はすぐにクラスに溶け込みました。,轉學生很快就融入了班上。
n3_1875,困ったときこそ真の友が分かります。,正是在困難時才知道誰是真正的朋友。
n3_1876,けんかした二人は翌日仲直りしました。,吵架的兩個人隔天和好了。
n3_1877,研究仲間と新しい計画を立てました。,我和研究夥伴訂了新計畫。
n3_1878,二人は子どものころからの仲良しです。,兩人是從小感情就很好的朋友。
n3_1879,駅前で先生とばったり会いました。,在車站前突然遇見老師。
n3_1880,知らない人に急に話しかけられました。,突然被陌生人搭話了。
n3_1881,今回のミスは甚だしい確認不足が原因です。,這次錯誤的原因是極度缺乏確認。
n3_1882,服がドアの取っ手に引っ掛かりました。,衣服卡在門把上了。
n3_1883,川が二つの町を隔てています。,河川隔開了兩個城鎮。
n3_1884,古い上着はもうぼろになっています。,舊外套已經破爛了。
n3_1885,考え方の違いから二人の間に摩擦が生じました。,因為想法不同兩人之間產生了摩擦。
n3_1886,友人と駅の改札で待ち合わせました。,我和朋友約在車站剪票口見面。
n3_1887,長い友情は簡単には壊れません。,長久的友情不會輕易破裂。
n3_1888,物語には人をだます悪魔が登場します。,故事裡出現了欺騙人的惡魔。
n3_1889,祖母は毎朝仏壇の前で拝みます。,祖母每天早上都在佛壇前拜拜。
n3_1890,昔話には怖い鬼がよく出てきます。,民間故事裡常出現可怕的鬼。
n3_1891,子どもはお化けの話を聞いて眠れなくなりました。,孩子聽了鬼怪故事後睡不著。
n3_1892,正月に家族で神社へお参りに行きました。,新年時全家一起去神社參拜。
n3_1893,祭りで大きなお神輿を担ぎました。,祭典時大家扛了很大的神轎。
n3_1894,信仰の自由は大切な権利です。,信仰自由是重要的權利。
n3_1895,この島には古い神話が残っています。,這座島上留有古老的神話。
n3_1896,村の人々は古い仏を大切に守っています。,村民們珍惜地守護著古老的佛像。
n3_1897,子どもを甘やかしすぎると自分で考えなくなります。,太寵孩子會讓孩子不再自己思考。
n3_1898,その料理店は一家で経営しています。,那家餐廳由一家人經營。
n3_1899,この箱には部品が五箇入っています。,這個盒子裡有五個零件。
n3_1900,動物を虐待する行為は許されません。,虐待動物的行為不能被允許。
n3_1901,彼女の言葉が私の心を支えてくれました。,她的話支撐了我的心。
n3_1902,姉妹で同じ大学に通っています。,姊妹倆讀同一所大學。
n3_1903,正月には親戚が祖母の家に集まります。,過年時親戚會聚在祖母家。
n3_1904,遠い親類から久しぶりに電話がありました。,久違地接到遠親打來的電話。
n3_1905,会議では計画全般について話し合いました。,會議中討論了整個計畫。
n3_1906,旅の連れがいると長い道も楽しくなります。,旅行有同伴時長路也會變得有趣。
n3_1907,母親は子どもの帰りを玄関で待っていました。,母親在玄關等孩子回家。
n3_1908,奥様はこちらの席へどうぞ。,夫人請坐這個位子。
n3_1909,二人は来月婚約を発表する予定です。,兩人預定下個月公布訂婚。
n3_1910,友人と共に新しい会社を始めました。,我和朋友一起創立了新公司。
n3_1911,彼は女房と相談して店を開きました。,他和妻子商量後開了店。
n3_1912,花嫁は白い着物を着ていました。,新娘穿著白色和服。
n3_1913,その夫妻は長年同じ町で暮らしています。,那對夫妻多年來住在同一個城鎮。
n3_1914,兄の嫁は料理がとても上手です。,哥哥的妻子很會做菜。
n3_1915,先祖の墓をきれいに掃除しました。,我把祖先的墳墓打掃乾淨了。
n3_1916,この祭りは祖先を敬うために行われます。,這個祭典是為了敬重祖先而舉行。
n3_1917,父親は休日によく子どもと公園へ行きます。,父親假日常和孩子去公園。
n3_1918,社会人としての務めを果たしたいです。,我想盡到身為社會人的職責。
n3_1919,彼は大学卒業後すぐに親から独立しました。,他大學畢業後馬上從父母身邊獨立。
n3_1920,祖父の墓に花を供えました。,我在祖父的墓前供了花。
n3_1921,父母への感謝を手紙に書きました。,我把對父母的感謝寫在信裡。
n3_1922,村では山の神を祭っています。,村裡供奉著山神。
n3_1923,幼い弟にはまだ難しい話です。,這對年幼的弟弟來說還是很難的話題。
n3_1924,この土地を子孫に残したいです。,我想把這片土地留給子孫。
n3_1925,末っ子なので家族に甘やかされて育ちました。,因為我是老么所以從小被家人寵著長大。
n3_1926,彼女の後ろ姿を見てすぐに分かりました。,我看到她的背影就馬上認出來了。
n3_1927,この仕事は経験のある人に適しています。,這份工作適合有經驗的人。
n3_1928,双子でも性格はかなり違います。,即使是雙胞胎個性也差很多。
n3_1929,これは初心者向けの説明書です。,這是給初學者看的說明書。
n3_1930,庭で兎を飼っています。,我在庭院裡養兔子。
n3_1931,池の金魚に餌をやりました。,我餵了池塘裡的金魚。
n3_1932,その動物は絶滅の危険があります。,那種動物有滅絕的危險。
n3_1933,象は長い鼻で水を飲みます。,大象用長鼻子喝水。
n3_1934,この鳥はカラス科に属しています。,這種鳥屬於鴉科。
n3_1935,鳥は翼を広げて空へ飛び立ちました。,鳥張開翅膀飛向天空。
n3_1936,動物園で初めて虎を見ました。,我第一次在動物園看見老虎。
n3_1937,母は子どもの頭を優しく撫でました。,媽媽溫柔地摸了孩子的頭。
n3_1938,朝早く鶏の声で目が覚めました。,一大早被雞叫聲吵醒了。
n3_1939,台所にねずみが出て大騒ぎになりました。,廚房出現老鼠引起一陣騷動。
n3_1940,犬が庭を駆け回っています。,狗在庭院裡到處跑。
n3_1941,虎の牙は鋭くて大きいです。,老虎的獠牙又尖又大。
n3_1942,犬は嬉しそうに尻尾を振っています。,狗開心地搖著尾巴。
n3_1943,鳥の羽が道に落ちていました。,路上掉著鳥的羽毛。
n3_1944,ボールが地面に当たって高く跳ねました。,球碰到地面後高高彈起。
n3_1945,庭の梅が今年もきれいに咲きました。,庭院裡的梅花今年也開得很漂亮。
n3_1946,夏になると冷たい西瓜が食べたくなります。,到了夏天就會想吃冰涼的西瓜。
n3_1947,努力がようやく実りました。,努力終於有了成果。
n3_1948,田んぼでは稲が青々と育っています。,水田裡的稻子綠油油地成長。
n3_1949,街路樹の葉が秋色に変わりました。,行道樹的葉子變成秋天的顏色。
n3_1950,この地域では多くの穀物が作られています。,這個地區生產許多穀物。
n3_1951,小麦の価格が今年上がりました。,今年小麥價格上漲了。
n3_1952,彼女はしなやかな動きで踊りました。,她以柔軟優雅的動作跳舞。
n3_1953,子どもたちは芝生の上で遊んでいます。,孩子們在草地上玩耍。
n3_1954,山道には大きな杉が並んでいます。,山路旁排列著高大的杉樹。
n3_1955,神社の入口に大木が立っています。,神社入口矗立著一棵大樹。
n3_1956,竹で作ったかごを買いました。,我買了用竹子做的籃子。
n3_1957,駅前の並木が夜になるとライトアップされます。,車站前的路樹到了晚上會點燈。
n3_1958,秋になると山の紅葉が美しくなります。,到了秋天山上的紅葉會變得很美。
n3_1959,庭には色々な花が植わっています。,庭院裡種著各種花。
n3_1960,母は趣味で園芸を楽しんでいます。,媽媽把園藝當興趣享受。
n3_1961,温室では一年中トマトを育てています。,溫室裡一年四季都種著番茄。
n3_1962,週末に庭の草を刈りました。,週末我割除了庭院裡的草。
n3_1963,台風で作物に大きな被害が出ました。,颱風造成農作物嚴重受害。
n3_1964,雨の後で雑草がよく茂っています。,雨後雜草長得很茂密。
n3_1965,水をやらなかったので花が萎んでしまいました。,因為沒有澆水花枯萎了。
n3_1966,机の上に書類が散らばっています。,桌上散亂著文件。
n3_1967,台所から甘い匂いが匂ってきました。,廚房傳來甜甜的氣味。
n3_1968,窓辺に小さな鉢植えを置きました。,我在窗邊放了一盆小盆栽。
n3_1969,蜂は花から蜜を集めます。,蜜蜂從花中採集花蜜。
n3_1970,植物は土から養分を吸収します。,植物從土裡吸收養分。
n3_1971,春になると若葉が一斉に出てきます。,到了春天新葉會一起長出來。
n3_1972,水や油は液体です。,水和油是液體。
n3_1973,砂糖の塊が袋の中に残っていました。,砂糖塊留在袋子裡。
n3_1974,ゼリーは冷蔵庫で冷やすと固まります。,果凍放進冰箱冷卻後會凝固。
n3_1975,酸素や水素は気体として存在します。,氧氣和氫氣以氣體形式存在。
n3_1976,この机の脚は金属でできています。,這張桌子的腳是金屬做的。
n3_1977,大雨で下水があふれました。,大雨使下水道滿溢。
n3_1978,博物館で珍しい鉱物を見ました。,我在博物館看到了稀有礦物。
n3_1979,氷は水が固体になったものです。,冰是水變成固體後的東西。
n3_1980,袋の底に白い粉が残っていました。,袋子底部殘留著白色粉末。
n3_1981,油と水は簡単には混合しません。,油和水不容易混合。
n3_1982,自転車のチェーンに錆が出ていました。,腳踏車鏈條生鏽了。
