level,reading,writing,page,column,entry_no,needs_review
N1,げんてん,減点,673,left,11,
N1,こうしゅう,講習,673,left,12,
N1,サボる,sabotage 之略,673,left,13,
N1,しゅうりょう,修了,673,left,14,
N1,しゅつだい,出題,673,left,15,
N1,しょう,証,673,left,16,
N1,しょぞく,所属,673,left,17,
N1,しんにゅうせい,新入生,673,right,48,
N1,せいれつ,整列,673,right,19,
N1,せんしゅう,専修,673,right,20,
N1,そうかい,総会,673,right,21,
N1,たいがく,退学,673,right,22,
N1,ちょうこう,聴講,673,right,23,
N1,どうきゅう,同級,674,left,25,
N1,はん,班,674,left,25,
N1,ヒント,hint,674,left,28,
N1,ぼっしゅう,没収,674,left,30,
N1,ゆう,優,674,right,,1
N1,よこく,予告,674,right,,1
N1,いんきよ,隠居,675,left,01,
N1,うちあげる,打ち上げる,675,left,02,
N1,えんだん,縁談,675,left,03,
N1,かいさい,開催,675,left,04,
N1,かんれき,還暦,675,left,05,
N1,きこん,既婚,675,left,06,
N1,きたる,来る,675,right,07,
N1,さいこん,再婚,675,right,08,
N1,さんご,産後,675,right,09,
N1,しゅさい,主催,675,right,11,
N1,しんこん,新婚,675,right,42,
N1,せいだい,盛大,676,left,03,
N1,セレモニー,ceremony,676,left,14,
N1,ていねん,定年,676,left,15,
N1,ねんが,年賀,676,left,16,
N1,はき,破棄,676,left,17,
N1,ひなまつり,雛祭り,676,left,19,
N1,みあい,見合い,676,right,,1
N1,みこん,未婚,676,right,,1
N1,もよおす,催す,676,right,,1
N1,らいじょう,来場,676,right,,1
N1,あみ,網,677,left,01,
N1,あやつる,操る,677,left,02,
N1,うちわ,団扇,677,left,03,
N1,がんぐ,玩具,677,left,05,
N1,クレーン,crane,677,right,oe,
N1,げんけい,原型,677,right,09,
N1,さお,午,677,right,09,
N1,ざっか,雑人,677,right,40,
N1,じぞく,持続,678,left,03,
N1,じゅうばこ,重箱,678,left,43,
N1,スチーム,steam,678,left,14,
N1,ストロー,straw,678,left,15,
N1,そり,機,678,right,07,
N1,たんか,担架,678,right,,1
N1,ちょうしんき,聴診器,678,right,,1
N1,ちょうほう,重宝,678,right,,1
N1,ちりとり,塵取り,678,right,,1
N1,つえ,杖,679,left,23,
N1,つかいみち,使い道,679,left,24,
N1,つつ,筒,679,left,25,
N1,つぼ,壺,679,left,26,
N1,ティッシュペーパー,tissu paper,679,left,27,
N1,でんげん,電源,679,left,28,
N1,とうき,陶器,679,left,29,
N1,とりあつかい,取り扱い,679,right,31,
N1,とりつける,取り付ける,679,right,32,
N1,is31に,和荷,679,right,,1
N1,はた,機,679,right,34,
N1,バッジ,badge,679,right,35,
N1,バッテリー,battery,680,left,36,
N1,フィルター,fllter,680,left,37,
N1,ホース,(荷) hoos,680,left,38,
N1,ポンプ,(荷) pomp,680,left,03,
N1,もけい,模型,680,left,40,
N1,もの,物,680,left,41,
N1,ゆみ,弓,680,right,03,
N1,ようひん,用品,680,right,04,
N1,ロープ,rope,680,right,05,
N1,いんかん,印鑑,680,right,,1
N1,こたつ,炬燵,681,left,02,
N1,コンパス,(荷) kompas,681,left,03,
N1,ちゃくせき,着席,681,left,04,
N1,とぐ,研ぐ・磨ぐ,681,left,05,
N1,ドライバー,driver,681,left,06,
N1,にじむ,港む,681,left,07,
N1,ねじまわし,ねじ回し,681,right,08,
N1,ばらす,ばらす,681,right,oy,
N1,ばんのう,万能,681,right,10,
N1,ボルト,boH,681,right,03,
N1,レンジ,range,682,left,01,
N1,うつわ,器,682,left,00,
N1,おさまる,収まる・納まる,682,left,,
N1,おむつ,おむつ,682,left,03,
N1,けいき,計器,682,right,04,
N1,ナプキン,napkin,682,right,05,
N1,さかずき,杯,682,right,06,
N1,はじく,弾く,682,right,07,
N1,ふきん,布巾,682,right,08,
N1,ヘルスメーター,(和)health 十meterj,683,left,09,
N1,ほじゅう,補充,683,left,10,
N1,ボット,pot,683,left,01,
N1,めもり,目盛・目盛り,683,left,12,
N1,かいぞうど,解像度,683,left,01,
N1,かいろ,回路,683,left,02,
N1,こうこう(と,糧々(と),683,right,03,
N1,ストロボ,strobe,683,right,,
N1,トランジスタ,transistor,683,right,05,
N1,がれる,,683,right,06,1
N1,モニター,monitor,683,right,07,
N1,ランプ,(荷・英) lamp,683,right,om,
N1,げんぞう,現像,684,left,09,
N1,さいせい,再生,684,left,10,
N1,ないぞう,内蔵,684,right,01,
N1,バージョンアップ,version up,684,right,,1
N1,あっせん,韓旋,685,left,01,
N1,いっきょに,一挙に,685,left,02,
N1,いどう,異動,685,left,03,
N1,おう,負う,685,left,04,
N1,おぴる,帯びる,685,left,05,
N1,カムバック,comeback,685,right,06,
N1,かんご,看護,685,right,07,
N1,きどう,軌道,685,right,og,
N1,キャリア,career,685,right,09,
N1,きんむ,勤務,686,left,11,
N1,くぎり,区切り,686,left,03,
N1,くみこむ,組み込む,686,left,14,
N1,ごえい,護衛,686,left,16,
N1,こよう,雇用,686,left,07,
N1,さいよう,採用,686,right,,1
N1,さしず,指図,686,right,,1
N1,さしつかえる,差し支える,686,right,,1
N1,さんきゅう,産休,686,right,01,
N1,じしょく,辞職,686,right,,1
N1,システム,system,687,left,23,
N1,しめい,使命,687,left,24,
N1,しゅうぎょう,就業,687,left,25,
N1,じゅうじ,従事,687,left,26,
N1,しゅえい,守衛,687,left,27,
N1,しゅっしゃ,出社,687,left,28,
N1,しゅつどう,出動,687,right,29,
N1,しょうしん,昇進,687,right,30,
N1,しよう,私用,687,right,31,
N1,しょくむ,職務,687,right,32,
N1,しょむ,庶務,687,right,33,
N1,じんざい,人材,687,right,34,
N1,しんにゅう,新入,687,right,35,
N1,スト,strike 之略,688,left,03,
N1,ストライキ,strike,688,left,37,
N1,せきむ,南務,688,left,38,
N1,セクション,section,688,left,39,
N1,たぼう,多忙,688,left,40,
N1,つとまる,務まる,688,left,41,
N1,つとまる,勤まる,688,right,02,
N1,つとめさき,勤め先,688,right,03,
N1,てわけ,手分け,688,right,,1
N1,てんきん,転勤,688,right,,1
N1,てんにん,転任,688,right,,1
N1,とくは,特派,689,left,48,
N1,ともかせぎ,共稼ぎ,689,left,49,
N1,ともなう,伴う,689,left,50,
N1,ともばたらき,共働き,689,left,51,
N1,トラブル,trouble,689,left,52,
N1,とりこむ,取り込む,689,left,53,
N1,になう,担う,689,right,54,
N1,ねまわし,根回し,689,right,05,
N1,はいふ,配布,689,right,57,
N1,はかどる,はかどる,689,right,58,
N1,ふくぎょう,副業,690,left,02,
N1,ふくし,福祉,690,left,,
N1,ぶしょ,部署,690,left,04,
N1,ぶもん,部門,690,left,06,
N1,ぶらぶら,ぶらぶら,690,right,07,
N1,プレイク,break,690,right,08,
N1,フロント,front,690,right,,1
N1,ぶんぎょう,分業,690,right,00,
N1,ほうし,奉仕,690,right,,1
N1,まかす,任す,691,left,72,
N1,むすびつく,結び付く,691,left,73,
N1,むすび,結び,691,left,74,
N1,ようご,養護,691,left,75,
N1,リストラ,restructuring 之略,691,left,77,
N1,れんたい,連帯,691,right,79,
N1,ろうりょく,労力,691,right,,
N1,かぎょう,家業,691,right,00,
N1,ガイド,guide,692,left,04,
N1,ぎせい,欄牲,692,left,05,
N1,きゅうじ,給仕,692,left,00,
N1,きょうしょく,教職,692,left,00,
N1,けいぶ,警部,692,left,08,
N1,けらい,家来,692,left,00,
N1,サイドビジネス,(和) side+ usiness,692,right,00,
N1,じぎょう,事業,692,right,01,
N1,じつぎょう,実業,692,right,02,
N1,じにん,辞任,692,right,03,
N1,しんこう,振興,692,right,04,
N1,しんしゅつ,進出,692,right,05,
N1,しんてん,進展,693,left,16,
N1,そう,僧,693,left,17,
N1,たずさわる,携わる,693,left,18,
N1,だったい,脱退,693,left,19,
N1,タレント,talent,693,left,20,
N1,たんてい,探偵,693,left,21,
N1,とうごう,統合,693,left,22,
N1,とっきょ,特許,693,right,23,
N1,ほうさく,方策,693,right,25,
N1,ゆうびんやさん,郵便屋さん,693,right,27,
N1,かんぶ,電部,694,left,00,
N1,けんい,権威,694,left,04,
N1,けんげん,権限,694,left,08,
N1,しゅっせ,出世,694,left,05,
N1,しゅにん,主任,694,right,,1
N1,しりぞく,退く,694,right,,1
N1,とうきゅう,等級,694,right,,1
N1,どうとう,同等,694,right,,1
N1,ひく,引く,694,right,,1
N1,ぶか,部下,694,right,,1
N1,ポジション,position,695,left,13,
N1,やくしょく,役職,695,left,14,
N1,らんよう,沙用,695,left,15,
N1,あつらえる,誂える,695,left,01,
N1,オーダーメイド,(和) order - made,695,left,02,
N1,おる,織る,695,left,03,
N1,からむ,絡む,695,right,04,
N1,きちっと,きちっと,695,right,05,
N1,ごしごし,ごしごし,695,right,oe,
N1,しあがり,仕上がり,695,right,07,
N1,したてる,仕立てる,695,right,00,
N1,しゅげい,手芸,696,left,10,
N1,すすぐ,濯ぐ,696,left,11,
N1,たがいちがい,互い違い,696,left,02,
N1,ちり,鹿,696,left,13,
N1,つぎめ,継ぎ目,696,left,44,
N1,つくろう,繕う,696,left,05,
N1,ドライクリーニング,dry eaning,696,right,,1
N1,はそん,破損,696,right,,1
N1,ゆすぐ,濯ぐ,696,right,,1
N1,よごれ,汚れ,696,right,,1
N1,あたいする,値する,697,left,01,
N1,かくしん,革新,697,left,02,
N1,かこう,加工,697,left,03,
N1,きかく,規格,697,left,04,
N1,グレードアップ,grade-up,697,left,05,
N1,こうぎょう,興業,697,left,06,
N1,さんしゅつ,産出,697,right,07,
N1,さんぶつ,産物,697,right,08,
N1,ていたい,停滞,697,right,09,
N1,とくさん,特産,697,right,11,
N1,バイオ,biotechnology 之略,698,left,12,
N1,ハイテク,high-tech,698,left,13,
N1,メーカー,maker,698,left,15,
N1,むら,斑,698,left,16,
N1,かいりょう,改良,698,left,01,
N1,かちく,家畜,698,right,02,
N1,かんがい,溢激,698,right,03,
N1,きょうさく,凶作,698,right,04,
N1,こうさく,耕作,698,right,,1
N1,さいばい,栽培,698,right,,1
N1,しいく,飼育,698,right,,1
N1,すいでん,水田,699,left,09,
N1,ちくさん,畜産,699,left,10,
N1,のうこう,農耕,699,left,11,
N1,のうじょう,農場,699,left,12,
N1,のうち,農地,699,left,13,
N1,ほげい,捕鯨,699,left,14,
N1,ゆうき,有機,699,left,15,
N1,ゆうぼく,遊牧,699,right,16,
N1,らくのう,牙農,699,right,17,
N1,りんぎょう,林業,699,right,18,
N1,うめたてる,埋め立てる,699,right,01,
N1,かいうん,海運,699,right,02,
N1,かいしゅう,改修,699,right,03,
N1,かいたく,開拓,700,left,04,
N1,かいはつ,開発,700,left,05,
N1,こうぎょう,鉱業,700,left,00,
N1,こうざん,鉱山,700,left,07,
N1,しんちく,新築,700,left,00,
N1,ゼネコン,general contractor | 1 之略,700,left,10,
N1,ちゃっこう,着工,700,right,,1
N1,ていぼう,堤防,700,right,,1
N1,どぼく,土木,700,right,,1
N1,とんや,問屋,700,right,,1
N1,ぼうせき,紡績,700,right,,1
N1,ほきょう,補強,700,right,,1
N1,いとなむ,営む,701,left,01,
N1,インフレ,inflation 之略,701,left,02,
N1,うわむく,上向く,701,left,03,
N1,えい,営,701,left,04,
N1,オーバー,over,701,left,05,
N1,オイルショック,(和) oil 十 i shock,701,right,oe,
N1,かけい,家計,701,right,07,
N1,こうきょう,好況,701,right,09,
N1,こうたい,後退,701,right,10,
N1,ざいせい,財政,701,right,11,
N1,しじょう,市場,702,left,12,
N1,したび,下火,702,left,13,
N1,せいけい,生計,702,left,14,
N1,そうば,相場,702,left,15,
N1,だっする,脱する,702,left,16,
N1,どうこう,動向,702,left,17,
N1,とうにゅう,投入,702,right,,1
N1,はっそく・ほっそく,発足,702,right,,1
N1,バブル,bubble,702,right,,1
N1,はんじょう,繁盛,702,right,,1
N1,ビジネス,business,702,right,,1
N1,ブーム,boom,702,right,,
N1,ふきょう,不況,703,left,24,
N1,ふけいき,不景気,703,left,25,
N1,ぼうちょう,膨張,703,left,26,
N1,ほけん,保険,703,left,27,
N1,みつもり,見積もり,703,left,28,
N1,みつもる,見積もる,703,left,29,
N1,りゅうつう,流通,703,left,30,
N1,いたく,委託,703,right,01,
N1,うちきる,打ち切る,703,right,92,
N1,オファー,offer,703,right,03,
N1,こうしょう,交渉,703,right,05,
N1,こきゃく,顧客,703,right,oe,
N1,そうきん,送金,704,left,08,
N1,とりひき,取引,704,left,00,
N1,なりたつ,成り立つ,704,left,10,
N1,はいぶん,配分,704,left,01,
N1,ボイコット,boycott,704,left,12,
N1,うりだし,売り出し,704,right,01,
N1,うりだす,売り出す,704,right,02,
N1,おまけ,お負け,704,right,03,
N1,おろしうり,卸売・卸売り,704,right,04,
N1,かいこむ,買い込む,704,right,05,
N1,かにゅう,加入,704,right,05,
N1,こうにゅう,購入,705,left,07,
N1,こうばい,購買,705,left,08,
N1,こうり,小売り,705,left,09,
N1,しいれる,仕入れる,705,left,10,
N1,したどり,下取り,705,left,11,
N1,そくしん,促進,705,left,12,
N1,とうし,投資,705,left,13,
N1,どくせん,独占,705,right,04,
N1,まえうり,前売り,705,right,15,
N1,あたい,値,705,right,01,
N1,たんか,単価,705,right,08,
N1,校正f,,706,left,08,1
N1,へんどう,変動,706,left,,
N1,やすっぽい,安っぽい,706,left,08,
N1,かくとく,獲得,706,right,,1
N1,かんげん,還元,706,right,,
N1,きょうじゅ,享受,706,right,,1
N1,ぎょうせき,業績,706,right,,1
N1,きんり,金利,706,right,,1
N1,くろじ,黒字,707,left,07,
N1,ゲット,get,707,left,08,
N1,けんしょう,懸賞,707,left,09,
N1,しゅうえき,収益,707,left,10,
N1,しょとく,所得,707,left,11,
N1,そこなう,損なう,707,left,12,
N1,たまわる,賜る,707,right,13,
N1,とりぶん,取り分,707,right,46,
N1,べんしょう,弁償,708,left,20,
N1,ほうび,褒美,708,left,,
N1,ほしょう,補償,708,left,22,
N1,りじゅん,利潤,708,left,24,
N1,りそく,利息,708,left,25,
N1,かくほ,確保,708,right,,1
N1,かせぎ,稼ぎ,708,right,,1
N1,ギャラ,guarantee 之略,708,right,,1
N1,けっさん,決算,708,right,,1
N1,さいさん,採算,708,right,,1
N1,さしひき,差し引き,709,left,07,
N1,しゅうし,収支,709,left,08,
N1,たいぐう,待遇,709,left,09,
N1,ちょうしゅう,人徴収,709,left,10,
N1,ちんぎん,賃金,709,left,11,
N1,てどり,手取り,709,left,12,
N1,にっとう,日当,709,right,13,
N1,ほうしゅう,報酬,709,right,15,
N1,せいさん,精算,709,right,02,
N1,たいのう,滞納,710,left,03,
N1,gu,,710,left,08,1
N1,たてかえる,立て替える,710,left,04,
N1,とどこおる,滞る,710,left,05,
N1,とりたてる,取り立てる,710,left,96,
N1,はいしゃく,拝借,710,left,07,
N1,へんかん,返還,710,right,,1
N1,へんきゃく,返却,710,right,,1
N1,へんさい,返済,710,right,,1
N1,まえがり,前借り,710,right,,1
N1,リレ,利子,710,right,,1
N1,いっかつ,ー括,711,left,01,
N1,うちわけ,内訳,711,left,02,
N1,かんぜい,関税,711,left,03,
N1,けいげん,軽減,711,left,04,
N1,けいひ,経費,711,left,05,
N1,げっしゃ,月謝,711,left,06,
N1,けんやく,偽約,711,right,97,
N1,こうじょ,控除,711,right,om,
N1,ざんきん,残金,711,right,oy,
N1,じっぴ,実費,711,right,40,
N1,てあて,手当て,711,right,42,
N1,ばらまく,ばら撤く,712,left,15,
N1,まえばらい,前払い,712,left,16,
N1,むだづかい,無駄遣い,712,left,17,
N1,ろうひ,浪費,712,left,18,
N1,かけ,掛け,712,right,02,
N1,かぶしき,株式,712,right,03,
N1,かへい,貨幣,712,right,04,
N1,カンパ,(儀) kampanija,712,right,05,
N1,ききん,基金,712,right,05,
N1,こぎって,小切手,712,right,07,
N1,ざいげん,財源,713,left,08,
N1,ざい,財,713,left,09,
N1,ざんだか,残高,713,left,10,
N1,しきん,資金,713,left,11,
N1,しさん,資産,713,left,12,
N1,しぶつ,私物,713,left,13,
N1,じゅうほう,重宝,713,left,14,
N1,しゆう,私有,713,right,05,
N1,しょゆう,所有,713,right,06,
N1,ふどうさん,不動産,713,right,17,
N1,ぶんばい,分配,713,right,48,
N1,ほかん,保管,713,right,09,
N1,ぼきん,募金,713,right,20,
N1,ほじょ,補助,713,right,21,
N1,まいぞう,埋蔵,714,left,22,
N1,ゆうする,有する,714,left,23,
N1,よきん,預金,714,left,24,
N1,わりあてる,割り当てる,714,left,25,
N1,いやしい,卑しい,714,left,01,
N1,かくさ,格差,714,right,,1
N1,かんそ,簡素,714,right,,1
N1,きゅうさい,救済,714,right,,1
N1,きゅうぼう,窮乏,714,right,,
N1,しっそ,質素,714,right,,1
N1,とぼしい,乏しい,714,right,,1
N1,とみ,冨,715,left,09,
N1,とむ,富む,715,left,10,
N1,ひんこん,貧困,715,left,11,
N1,びんぼう,貧乏,715,right,12,
N1,ぼつらく,没落,715,right,43,
N1,ほどこす,施す,715,right,14,
N1,きき,危機,716,left,,1
N1,きょうわ,共和,716,left,02,
N1,くんしゅ,君主,716,left,00,
N1,けんりよく,権力,716,left,04,
N1,こうしん,行進,716,left,05,
N1,こうぜん,公然,716,right,06,
N1,こうにん,公認,716,right,07,
N1,しっきやく,失脚,716,right,,1
N1,しほう,司法,716,right,,1
N1,じゅりつ,樹立,717,left,11,
N1,じょうせい,情勢,717,left,12,
N1,せいけん,政権,717,left,13,
N1,せいさく,政策,717,left,14,
N1,せっちゅう,折東,717,left,16,
N1,そうどう,騒動,717,left,17,
N1,ちょうかん,長官,717,right,08,
N1,てんか,天下,717,right,49,
N1,どくさい,独裁,717,right,21,
N1,はくがい,迫天,717,right,22,
N1,ひきいる,率いる,717,right,24,
N1,ふはい,腐敗,718,left,25,
N1,ぶんり,分離,718,left,26,
N1,ほうけん,封建,718,left,27,
N1,ぼうどう,暴動,718,left,28,
N1,ほうむる,葬る,718,left,29,
N1,もっか,目下,718,left,30,
N1,やとう,野党,718,right,01,
N1,ようせい,要請,718,right,02,
N1,よとう,与党,718,right,03,
N1,りゃくだつ,略奪,718,right,01,
N1,れんぼう,連邦,718,right,,1
N1,がいしょう,外相,718,right,,1
N1,かいにゅう,介入,719,left,02,
N1,かんりょう,官僚,719,left,03,
N1,ぎょうせい,行政,719,left,04,
N1,げんしゅ,元首,719,left,05,
N1,こうふ,交付,719,left,oe,
N1,こくてい,国定,719,left,07,
N1,こくど,国土,719,left,08,
N1,こくゆう,国有,719,right,og,
N1,さかえる,栄える,719,right,11,
N1,しさつ,視察,719,right,42,
N1,しゅのう,首脳,719,right,13,
N1,しんこく,申告,719,right,44,
N1,ぜいむしょ,税務署,719,right,15,
N1,たいじ,退治,720,left,17,
N1,つかさどる,司る,720,left,18,
N1,とうせい,統制,720,left,19,
N1,とっけん,特権,720,left,20,
N1,とどけ,届け,720,left,21,
N1,にんめい,任命,720,right,02,
N1,ひのまる,日の丸,720,right,03,
N1,ぶんれつ,分裂,720,right,05,
N1,やくば,役場,720,right,05,
N1,いちれん,一連,720,right,,1
N1,ぎあん,議案,721,left,02,
N1,ぎけつ,議決,721,left,03,
N1,ぎじどう,議事堂,721,left,04,
N1,ぎだい,議題,721,left,05,
N1,きょうぎ,協議,721,left,06,
N1,けつぎ,決議,721,left,07,
N1,けつ,決,721,left,08,
N1,ごうぎ,合議,721,right,09,
N1,さいけつ,採決,721,right,10,
N1,さいたく,採択,721,right,11,
N1,しじ,支持,721,right,13,
N1,しゅうぎいん,拉議院,721,right,14,
N1,しりぞける,退ける,722,left,15,
N1,しんぎ,審議,722,left,16,
N1,とうぎ,討議,722,left,17,
N1,とうせん,当選,722,left,18,
N1,ないかく,内閣,722,left,19,
N1,はかる,諸る,722,left,20,
N1,ばらばら,ばらばら,722,left,21,
N1,ひけつ,否決,722,right,02,
N1,ひょう,上票,722,right,03,
N1,ほうあん,法案,722,right,04,
N1,まんじょう,満場,722,right,05,
N1,インターナショナル,インターナショナル,723,left,00,
N1,きょようてい,協定,723,left,02,
N1,こくれん,国連,723,left,03,
N1,こっこう,国交,723,left,04,
N1,たいがい,対外,723,left,06,
N1,たつ,断つ,723,right,07,
N1,ちょういん,調印,723,right,08,
N1,どうめい,同盟,723,right,09,
N1,ほうべい,訪米,723,right,10,
N1,れんめい,連盟,723,right,11,
N1,あらそい,争い,723,right,01,
N1,いくさ,戦,724,left,02,
N1,かくめい,革命,724,left,,1
N1,きゅうえん,救援,724,left,00,
N1,きょうこう,強行,724,left,05,
N1,ぐんじ,軍事,724,left,00,
N1,ぐんび,軍備,724,left,00,
N1,ぐんぷく,軍服,724,left,08,
N1,こうそう,抗争,724,right,,1
N1,こうふく,降伏,724,right,00,
N1,こくぼう,国防,724,right,01,
N1,しゅうげき,襲撃,724,right,02,
N1,しょくみんち,植民地,724,right,03,
N1,しんりやく,侵略,724,right,04,
N1,せんさい,戦災,724,right,05,
N1,せんにゅう,潜入,725,left,17,
N1,せんりょう,占領,725,left,18,
N1,でぞうきょう,増強,725,left,19,
N1,そうぴが,装備,725,left,20,
N1,たいせい,態勢,725,left,21,
N1,ちあん,治安,725,left,22,
N1,どういん,動員,725,right,23,
N1,とうそつ,統率,725,right,24,
N1,ばくだん,爆弾,725,right,26,
N1,はんらん,反乱,725,right,27,
N1,ぶそう,武装,725,right,28,
N1,ぶたい,部隊,725,right,29,
N1,ぶりよく,武力,726,left,30,
N1,ふんそう,紛争,726,left,31,
N1,ベース,base,726,left,32,
N1,へいき,兵器,726,left,33,
N1,ぼうえい,防衛,726,left,34,
N1,ほろびる,減びる,726,left,35,
N1,ほろぼす,減ぼす,726,right,07,
N1,めつぼう,減亡,726,right,03,
N1,あやまち,過ち,727,left,01,
N1,あらたまる,改まる,727,left,02,
N1,いこう,移行,727,left,03,
N1,おかす,犯す,727,left,04,
N1,かいあく,改悪,727,left,05,
N1,かいてい,改定,727,right,06,
N1,かんこう,慣行,727,right,08,
N1,かんしゅう,慣習,727,right,09,
N1,かんれい,慣例,727,right,10,
N1,かんわ,緩和,727,right,11,
N1,きせい,規制,728,left,12,
N1,きてい,規定,728,left,13,
N1,きはん,規範,728,left,14,
N1,きやく,規約,728,left,15,
N1,きょうせい,強制,728,left,16,
N1,きんもつ,禁物,728,left,17,
N1,げんこう,現行,728,left,18,
N1,げんそく,原則,728,right,,
N1,さだまる,定まる,728,right,,1
N1,さだめる,定める,728,right,,1
N1,しこう・せこう,施行,728,right,,1
N1,じこう,事項,728,right,03,
N1,しゅけん,主権,728,right,,1
N1,じゅんじる・じゅんずる,準じる・準ずる,729,left,25,
N1,しょてい,所定,729,left,26,
N1,しょぶん,処分,729,left,27,
N1,せい,制,729,left,28,
N1,せいき,正規,729,left,29,
N1,せいやく,制約,729,left,30,
N1,せってい,設定,729,right,31,
N1,ちつじょ,秩序,729,right,32,
N1,ノルマ,(伏) norma,729,right,33,
N1,きんじる,禁じる,729,right,01,
N1,じょう,条,730,left,03,
N1,せいてい,制定,730,left,04,
N1,そむく,背く,730,left,05,
N1,とりしまる,取り締まる,730,left,07,
N1,はいし,廃止,730,left,08,
N1,ほしょう,保障,730,left,00,
N1,あく,悪,730,right,,1
N1,ありさま,有様,730,right,,1
N1,あんさつ,暗殺,730,right,,1
N1,いっそう,ー掃,730,right,,1
N1,おおごと,大事,731,left,05,
N1,おかす,侵す,731,left,oe,
N1,かんし,監視,731,left,07,
N1,かんよ,関与,731,left,08,
N1,ぎぞう,偽造,731,left,09,
N1,きようはく,脅迫,731,left,10,
N1,きょう,共,731,left,11,
N1,こうそく,拘束,731,right,18,
N1,セキュリティー,security,731,right,06,
N1,ぜんか,前科,731,right,17,
N1,セクハラ,sexual harassment | 之略,731,right,18,
N1,そうさ,捜査,732,left,20,
N1,ついせき,追跡,732,left,21,
N1,つきとばす,突き飛ばす,732,left,22,
N1,つながる,繋がる,732,left,23,
N1,てがかり,手掛かり,732,right,,1
N1,てぐち,手口,732,right,,1
N1,てじょう,手錠,732,right,,1
N1,てはい,手配,732,right,,1
N1,どうき,動機,732,right,,1
N1,とうそう,逃走,732,right,,1
N1,とうぼう,逃亡,733,left,30,
N1,なぐる,殴る,733,left,31,
N1,にげだす,逃げ出す,733,left,32,
N1,ぬすみ,盗み,733,left,33,
N1,のがす,逃す,733,left,34,
N1,のがれる,逃れる,733,left,35,
N1,のっとる,乗っ取る,733,left,36,
N1,パトカー,patrolcar,733,right,37,
N1,まぬがれる,免れる,733,right,40,
N1,もほう,模條,733,right,41,
N1,ゆうかい,誘拐,733,right,42,
N1,いぎ,異議,734,left,00,
N1,かんい,簡易,734,left,02,
N1,けいばつ,刑六,734,left,03,
N1,けい,刑,734,left,04,
N1,けんじ,検事,734,right,,1
N1,さつじん,殺人,734,right,,1
N1,さばく,裁く,734,right,,1
N1,しけい,死刑,734,right,,1
N1,しっこう,執行,734,right,,1
N1,しょうこ,証拠,734,right,,1
N1,しょばつ,処前,734,right,,1
N1,せいさい,制裁,735,left,12,
N1,そしょう,訴訟,735,left,13,
N1,たいけつ,対決,735,left,14,
N1,ちょうてい,調停,735,left,15,
N1,とりしらべる,取り調べる,735,left,16,
N1,ばいしょう,賠償,735,left,17,
N1,はんけつ,判決,735,left,18,
N1,ベんご,弁護,735,right,19,
N1,ほうてい,法廷,735,right,20,
N1,あくどい,あくどい,736,left,01,
N1,あせる,焦る,736,left,02,
N1,あんじ,暗示,736,left,03,
N1,いきちがい・ゆきちがい,行き違い,736,left,04,
N1,いじ,意地,736,left,05,
N1,いたわる,労る,736,right,06,
N1,いっしんに,一心に,736,right,07,
N1,いっしん,一新,736,right,03,
N1,うけみ,受け身,736,right,,1
N1,うちあける,打ち明ける,736,right,,1
N1,うわき,浮気,737,left,11,
N1,うわのそら,上の空,737,left,12,
N1,うんざり,うんざり,737,left,13,
N1,えぐる,抉る,737,left,14,
N1,おいこむ,追い込む,737,left,15,
N1,おだてる,おだてる,737,left,16,
N1,おもちいつめる,思い詰める,737,left,17,
N1,かばう,底う,737,right,48,
N1,かんがい,感居,737,right,19,
N1,かんど,感度,737,right,20,
N1,きあい,気合い,737,right,21,
N1,きがおもい,気が重い,737,right,22,
N1,きがきでない,気が気でない,737,right,23,
N1,きがすむ,気が済む,738,left,24,
N1,きがね,気兼ね,738,left,25,
N1,きがむく,気が向く,738,left,26,
N1,きがる,気軽,738,left,27,
N1,きごころ,気心,738,left,28,
N1,きっぱり,きっぱり,738,left,29,
N1,きまりわるい,きまり悪い,738,left,30,
N1,きょうかん,共感,738,right,,1
N1,きょうしゅう,郷和,738,right,,1
N1,きよらか,清らか,738,right,,1
N1,ここち,心地,738,right,,1
N1,こころえ,心得,738,right,,1
N1,こころがける,心掛ける,738,right,,1
N1,こころがけ,心掛け,739,left,37,
N1,こころづかい,心遣い,739,left,39,
N1,こころづよい,心強い,739,left,40,
N1,こめる,込める,739,left,41,
N1,さっかく,錯覚,739,left,42,
N1,さわる,障る,739,left,43,
N1,じぜん,慈善,739,right,45,
N1,じそんレん,自尊心,739,right,04,
N1,したごころ,下心,739,right,,
N1,しゅうちゃく,執着,739,right,48,
N1,じょうちょ,情緒,739,right,49,
N1,じょう,情,740,left,50,
N1,じりつ,自立,740,left,51,
N1,しんじょう,心情,740,left,52,
N1,すがすがしい,清清しい,740,left,54,
N1,そう,添う,740,right,,1
N1,そうかい,爽快,740,right,,1
N1,たんちょう,単調,740,right,,1
N1,ちょっかん,直感,740,right,,1
N1,つうかん,痛感,741,left,62,
N1,つくづく,つくづく,741,left,63,
N1,つっぱる,突っ張る,741,left,64,
N1,テンション,tension,741,left,67,
N1,どうかん,同感,741,left,68,
N1,とうてい,到底,741,right,70,
N1,とうとい,尊い,741,right,71,
N1,上大名,尖色,741,right,73,
N1,トラウマ,trauma,741,right,74,
N1,どんかん,鈍感,742,left,75,
N1,ないしょ,内緒,742,left,07,
N1,ないしん,内心,742,left,77,
N1,なごり,名残,742,left,78,
