reading,writing,declaredNormalizedReading,zh,script,source_page,source_column,source_entry_no,source_writing
ししゅつ,支出,ししゅつ,開支支出,kanji,248,right,07,支出
じょ,助,じょ,幫助、協助,kanji,248,right,08,助
ただ,ただ,ただ,免費、普通、只是,hiragana,249,left,10,ただ
ねあがり,値上がり,ねあがり,價格上漲、漲價,kanji,249,left,12,値上がり
ねあげ,値上げ,ねあげ,提高價格、漲價,kanji,249,left,13,値上げ
ボーナス,ボーナス,ぼおなす,特別紅利、花紅、獎金、額外津貼、紅利,katakana,249,left,15,bonus
いりょうひ,衣料費,いりょうひ,服裝費,kanji,249,right,01,衣料費
おさめる,納める,おさめる,交、繳納,kanji,249,right,00,納める
がくひ,学費,がくひ,學費,kanji,249,right,00,学費
くすりだい,薬代,くすりだい,藥費,kanji,250,left,08,薬代
こうさいひ,交際費,こうさいひ,應酬費用,kanji,250,left,00,交際費
こうつうひ,交通費,こうつうひ,交通費、交通花費,kanji,250,left,10,交通費
こうねつひ,光熱費,こうねつひ,電費和瓦斯費等,kanji,250,left,01,光熱費
じゅうきょひ,住居費,じゅうきょひ,久住宅費、居住費和,kanji,250,left,12,住居費
しゅうりだい,修理代,しゅうりだい,修理費,kanji,250,left,03,修理代
じゅぎょうりょよう,授業料,じゅぎょうりょよう,學費經,kanji,250,right,,授業料
しようりょう,使用料,しようりょう,使用費,kanji,250,right,,使用料
しょくじだい,食事代,しょくじだい,餐費、飯錢,kanji,250,right,,食事代
しょくひ,食費,しょくひ,伙食費、飯錢,kanji,250,right,,食費
すいどうだい,水道代,すいどうだい,水費,kanji,250,right,,水道代
すいどうりょうきん,水道料金,すいどうりょうきん,水費,kanji,250,right,,水道料金
せいかつひ,生活費,せいかつひ,生活費、生活開銷,kanji,251,left,20,生活費
ぜいきん,税金,ぜいきん,税金、税款,kanji,251,left,21,税金
そうりょう,送料,そうりょう,郵費、運費,kanji,251,left,22,送料
てすうりょう,手数料,てすうりょう,手續費、回扣、遼手數料,kanji,251,right,27,手数料
でんきだい,電気代,でんきだい,電費,kanji,251,right,28,電気代
でんきりょうきん,電気料金,でんきりょうきん,電費,kanji,251,right,29,電気料金
でんしゃだい,電車代,でんしゃだい,電車費用,kanji,251,right,30,電車代
でんしゃちん,電車賃,でんしゃちん,電車費用,kanji,251,right,31,電車賃
でんわだい,電話代,でんわだい,電話費,kanji,251,right,32,電話代
にゅゆうじょうりょう,入場料,にゅゆうじょうりょう,入場蒼、鈴坦費,kanji,252,left,33,入場料
へやだい,部屋代,へやだい,房租、住宿費,kanji,252,left,37,部屋代
ほんだい,本代,ほんだい,到買書錢,kanji,252,left,38,本代
やちん,家賃,やちん,房租,kanji,252,right,,家賃
ゆうそうりょう,郵送料,ゆうそうりょう,郵費,kanji,252,right,,郵送料
ようふくだい,洋服代,ようふくだい,服裝費,kanji,252,right,,洋服代
あずける,預ける,あずける,寄放、存放、委託、託付,kanji,253,left,02,預ける
かね,金,かね,金屬、錢、金錢,kanji,253,left,03,金
こぜに,小銭,こぜに,零錢、零用錢、少量資金,kanji,253,left,04,小銭
しょうきん,賞金,しょうきん,賞金、獎金,kanji,253,left,05,賞金
ためる,溜める,ためる,積、存、鞭、積磨停滞,kanji,253,right,07,溜める
ちょきん,貯金,ちょきん,存款、儲蓄,kanji,253,right,08,貯金
けんちょう,県庁,けんちょう,縣政府,kanji,254,left,01,県庁
こくさいてき,国際的,こくさいてき,吧國際的,kanji,254,left,03,国際的
どうちょう,道店,どうちょう,北海道的地方政府,kanji,254,right,,道店
とちょう,都庁,とちょう,東京都政府,kanji,254,right,,都庁
パスポート,パスポート,ぱすぽおと,護照,katakana,255,left,11,passport
みんかん,民間,みんかん,民間、民営私営,kanji,255,left,13,民間
みんしゅ,民主,みんしゅ,民主、民主主義,kanji,255,left,14,民主
へいたい,兵隊,へいたい,士兵軍人軍隊,kanji,255,right,04,兵隊
ころす,殺す,ころす,殺死、致死、抑制、忍住、消除、埋沒、浪費、犧牲、典當、殺,kanji,256,left,05,殺す
じけん,事件,じけん,事件、案件、回事件起,kanji,256,left,,事件
じょうけん,条件,じょうけん,了條件、條文、條款,kanji,256,left,07,条件
つかまる,捕まる,つかまる,抓住、被捉住、逮捕、抓緊、揪住,kanji,256,right,,捕まる
にせ,偽,にせ,假、假冒、廣品,kanji,256,right,,偽
プライバシー,プライバシー,ぷらいばしい,私生活個人私密,katakana,256,right,,privacy
ルール,ルール,るうる,規章、章程、尺、界尺,katakana,256,right,,rule
あきる,飽きる,あきる,厭倦、膩,kanji,257,left,01,飽きる
うらやましい,羨ましい,うらやましい,羨慕、令人嫉妒、眼紅,kanji,257,left,05,羨ましい
おもいで,思い出,おもいで,回憶,kanji,257,right,08,思い出
おもいやる,思いやる,おもいやる,體諒、表同情、想像、推測,kanji,257,right,09,思いやる
こうふく,幸福,こうふく,幸福、快樂滿足,kanji,258,left,07,幸福
しゅうきょう,宗教,しゅうきょう,款教,kanji,258,right,,宗教
そぼく,素朴,そぼく,樸素、純樸、質樸、純樸,kanji,258,right,,素朴
たいくつ,退屈,たいくつ,無聊、厭倦,kanji,259,left,23,退屈
ふじゆう,不自由,ふじゆう,形動、自不自由不如意、不充裕、不聽使喚、不方便,kanji,259,left,28,不自由
へいき,平気,へいき,鎮定、冷靜、不在乎、不介意、無動於衷,kanji,259,right,29,平気
ほっと,ほっと,ほっと,放心、鬆一口氣,hiragana,259,right,30,ほっと
もったいない,もったいない,もったいない,可惜的、浪費的、過傍的、慢剖、不敢當,hiragana,259,right,34,もったいない
がまん,我慢,がまん,忍耐、克制、將就、原諒、四我慢,kanji,260,left,02,我慢
がまんづよい,我慢強い,がまんづよい,忍耐性強、有忍耐力,kanji,260,right,,我慢強い
きょうちょう,強調,きょうちょう,強調、樺力主張、看漲,kanji,260,right,,強調
くせ,癖,くせ,癖好、脾氣、習慣、摺線、髪員著,kanji,260,right,,癖
さける,避ける,さける,躲避,kanji,260,right,,避ける
じっこう,実行,じっこう,實行、落實、施行、実行移,kanji,261,left,10,実行
じっと,じっと,じっと,男自保持穩定、一動不動、凝神、精會神、一聲不響地忍住、無所做,hiragana,261,left,11,じっと
だます,騙す,だます,偶騙、欺肪、誰肪、矇騙、哄,kanji,261,right,07,騙す
ちょうせん,挑戦,ちょうせん,挑戰,kanji,261,right,18,挑戦
もうしこむ,申し込む,もうしこむ,提議、提出、申請、報名、訂購、預約,kanji,262,left,25,申し込む
ゆうき,勇気,ゆうき,勇氣,kanji,262,right,07,勇気
あい,愛,あい,江守愛、愛情、友情、因情愛好、愛、喜愛、喜歡、愛惜,kanji,262,right,01,愛
あら,粗,あら,缺點、毛病,kanji,262,right,02,粗
ねっちゅう,熱中,ねっちゅう,熱中、著迷,kanji,262,right,04,熱中
むちゅう,夢中,むちゅう,形動夢中、在睡夢福不願一切,kanji,263,left,oe,夢中
れんあい,恋愛,れんあい,戀愛,kanji,263,left,10,恋愛
こうふん,興奮,こうふん,興奮、情緒高昂,kanji,263,right,01,興奮
たかまる,高まる,たかまる,高漲、提高、增長、興鶴,kanji,263,right,03,高まる
ゆかい,愉快,ゆかい,愉快、暢快、令人愉快、討人喜、歡、令人意想不到,kanji,263,right,08,愉快
よろこび,喜び・慶び,よろこび,高興、歡喜、喜悅、喜事、喜慶事、道喜、賀喜,kanji,263,right,oe,喜び・慶び
わらい,笑い,わらい,估笑、笑聲、嘲笑、譏笑、冷笑,kanji,264,left,07,笑い
かなしみ,悲しみ,かなしみ,悲哀、悲傷、憂各、悲痛,kanji,264,left,00,悲しみ
くるしい,苦しい,くるしい,艱苦、困難、難過、勉強,kanji,264,left,02,苦しい
ストレス,ストレス,すとれす,重音、壓力、緊張、回入上上入寢骨碎痛,katakana,264,left,03,stress
まけ,負け,まけ,輸、失敗、減價、贈品,kanji,264,left,05,負け
わかれ,別れ,わかれ,別、離別、分離、分支、旁系,kanji,264,right,06,別れ
いかり,怒り,いかり,憤怒,kanji,264,right,01,怒り
さわぎ,騒ぎ,さわぎ,騷動、吵鬧,kanji,264,right,02,騒ぎ
ショック,ショック,しょっく,震動、刺激打撃,katakana,264,right,03,shock
ぼうりょく,暴力,ぼうりょく,暴力、武力,kanji,264,right,05,暴力
もんく,文句,もんく,異議,kanji,265,left,oe,文句
こうかい,後悔,こうかい,後悔、懊悔,kanji,265,left,02,後悔
たすかる,助かる,たすかる,得救、有幫助,kanji,265,left,03,助かる
にくらしい,憎らしい,にくらしい,討厭的、可恨的,kanji,265,left,04,憎らしい
はんせい,反省,はんせい,反省、檢討自己,kanji,265,left,95,反省
もうしわけない,申し訳ない,もうしわけない,實在抱歉、非常對不起、十分對不起,kanji,265,right,07,申し訳ない
れいぎ,礼儀,れいぎ,禮儀、禮節、禮法、禮貌,kanji,265,right,00,礼儀
わび,詫び,わび,賠不是、道歉、表示歉意,kanji,265,right,01,詫び
アイディア,アイディア,あいでぃあ,主意、想法、構想、觀念較,katakana,266,left,02,idea
あんがい,案外,あんがい,意想不到、出平意外,kanji,266,left,03,案外
おもいえがく,思い描く,おもいえがく,在心神描給想像,kanji,266,left,95,思い描く
おもいつく,思い付く,おもいつく,想起、想起來言,kanji,266,right,06,思い付く
かんがえ,考え,かんがえ,思想、想法、意見、念頭観念、信念,kanji,266,right,09,考え
ごかい,誤解,ごかい,誤解、誤會,kanji,267,left,11,誤解
つい,つい,つい,不知不覺、無意中,hiragana,267,left,13,つい
ねらい,狙い,ねらい,目標、目的、暗準、幸準、回獲外,kanji,267,left,15,狙い
まよう,迷う,まよう,迷、迷失、困惑、迷戀、執迷、加亂、錯亂,kanji,267,right,48,迷う
もしかしたら,もしかしたら,もしかしたら,信語人或許、萬一可能、說不定,hiragana,267,right,19,もしかしたら
もしかして,もしかして,もしかして,佃輸一或許、可能,hiragana,267,right,20,もしかして
もしかすると,もしかすると,もしかすると,也許、或、可能,hiragana,267,right,21,もしかすると
よそう,予想,よそう,預想、預測,kanji,267,right,22,予想
おもいきり,思い切り,おもいきり,衝動斷念、死心、果斷、下決心、狠、随地、書情地、徹底的,kanji,268,left,02,思い切り
おもわず,思わず,おもわず,禁不住、不由得、意想不到地、下、意識地,kanji,268,left,03,思わず
かくす,隠す,かくす,時藏起來、隱瞞、掩蓋,kanji,268,left,00,隠す
かもしれない,かもしれない,かもしれない,二也許、也未可知、四言堂,hiragana,268,left,09,かもしれない
さくじょ,削除,さくじょ,刪除,kanji,268,right,,削除
しょうりやゃく,省略,しょうりやゃく,省略、略去不寫,kanji,268,right,,省略
たのみ,頼み,たのみ,懇求、請求、拜託、信賴、依靠,kanji,269,left,17,頼み
てってい,徹底,てってい,徹底、傳遍、普遍、落實,kanji,269,right,24,徹底
とうぜん,当然,とうぜん,當然、理所當然,kanji,269,right,25,当然
ぬるい,温い,ぬるい,微溫、不冷不熱、不夠熱,kanji,269,right,26,温い
のこす,残す,のこす,留下、剩下,kanji,270,left,27,残す
かなり,かなり,かなり,相党、眼,hiragana,270,left,03,かなり
さいこう,最高,さいこう,最高、至高、上、頂、極、最,kanji,270,right,04,最高
さいてい,最低,さいてい,最低最差、最壊,kanji,270,right,05,最低
そのうえ,その上,そのうえ,又、而且、加之、兼之,kanji,270,right,06,その上
そのうち,その内,そのうち,最近、過幾天、不久、其中,kanji,270,right,07,その内
それぞれ,それぞれ,それぞれ,各自、分別,hiragana,270,right,08,それぞれ
ちゅうもく,注目,ちゅうもく,注目、注視,kanji,271,left,11,注目
まとめ,纏め,まとめ,整理、總結,kanji,271,right,09,纏め
える,得る,える,本得、得到、領悟、理解、能夠,kanji,272,left,03,得る
ぜったい,絶対,ぜったい,絕對、無與倫比、堅絕、斷然、一定,kanji,272,right,,絶対
てき,的,てき,關於、對於、表示、態或性質,kanji,272,right,,的
できごと,出来事,できごと,事件變故,kanji,273,left,12,出来事
にせる,似せる,にせる,模仿仿效、偽千,kanji,273,right,18,似せる
はつめい,発明,はつめい,發明,kanji,273,right,20,発明
まちがう,間違う,まちがう,做錯、搞錯、錯誤,kanji,273,right,24,間違う
ごがく,語学,ごがく,外語的學習、外語、外語課,kanji,274,right,03,語学
こくご,国語,こくご,一國的語吉、本國語吉、言,kanji,274,right,04,国語
しめい,氏名,しめい,姓與名、姓名,kanji,274,right,05,氏名
ずいひつ,随筆,ずいひつ,隨筆、小品文、散文、雜文,kanji,274,right,06,随筆
ひょうご,標語,ひょうご,標語、宣傳口號,kanji,274,right,08,標語
ぶんたい,文体,ぶんたい,文體、文章風格,kanji,275,left,11,文体
やくす,訳す,やくす,翻譯,kanji,275,left,14,訳す
よみ,読み,よみ,吟、讀、訓讀、判斷、盤算,kanji,275,left,15,読み
アドバイス,アドバイス,あどばいす,課提出建議,katakana,275,right,02,advice
うわさ,噂,うわさ,傳聞、謠言,kanji,276,left,10,噂
おかえりなさい,お帰りなさい,おかえりなさい,王回來了言,kanji,276,right,03,お帰りなさい
おかけください,おかけください,おかけください,請坐,hiragana,276,right,04,おかけください
おかまいなく,お構いなく,おかまいなく,不管不在平、不介意,kanji,276,right,05,お構いなく
おげんきですか,お元気ですか,おげんきですか,你好嗎,kanji,276,right,06,お元気ですか
おさきに,お先に,おさきに,先離開了、先告辭了,kanji,276,right,07,お先に
おじゃまします,お邪魔します,おじゃまします,打援了是、邪魔,kanji,277,left,19,お邪魔します
おせわになりました,お世になりました,おせわになりました,貧受您照顧了,kanji,277,left,20,お世になりました
おまちください,お待ちください,おまちください,請等一下,kanji,277,left,21,お待ちください
おまちどおさま,お待ち遠様,おまちどおさま,久等了,kanji,277,left,22,お待ち遠様
おめでとう,おめでとう,おめでとう,恭喜,hiragana,277,left,23,おめでとう
おやすみ,お休み,おやすみ,遼休休,kanji,277,right,24,お休み
おん,御,おん,表示敬意,kanji,277,right,26,御
けいご,敬語,けいご,敬語、禮貌語,kanji,277,right,27,敬語
ごえんりょなく,ご遠慮なく,ごえんりょなく,請不用客氣、回、遠慮,kanji,277,right,28,ご遠慮なく
ごめんください,ごめんください,ごめんください,皿形和重半不起有人,hiragana,277,right,29,ごめんください
じつは,実は,じつは,卓說真的、老實說、事實是、說實在的,kanji,277,right,30,実は
しつれいします,失礼します,しつれいします,告辭、打擾了,kanji,278,left,31,失礼します
じょうだん,元談,じょうだん,玩笑,kanji,278,left,32,元談
ぜひ,是非,ぜひ,務必、好與壇,kanji,278,right,05,是非
つまり,つまり,つまり,阻塞、困罕、到頭、盡頭、總,hiragana,279,left,42,つまり
でんごん,伝言,でんごん,傳話、口信、帶口信,kanji,279,left,44,伝言
どんなに,どんなに,どんなに,法様、多摩如何、無論如何,hiragana,279,left,45,どんなに
なにか,何か,なにか,某物、某事,kanji,279,left,47,何か
バイバイ,バイバイ,ばいばい,再見,katakana,279,right,48,bye-bye
ひようろん,評論,ひようろん,評論、批評討論,kanji,279,right,49,評論
まねる,真似る,まねる,模效、仿效、和人和,kanji,279,right,52,真似る
まるで,まるで,まるで,簡直、全部、完全、好像、宛如、恰如,hiragana,279,right,53,まるで
メッセージ,メッセージ,めっせえじ,訊息、留言,katakana,279,right,54,message
よいしょ,よいしょ,よいしょ,嘿咻人,hiragana,280,left,55,よいしょ
しょもつ,書物,しょもつ,書書籍園書,kanji,280,right,,書物
タイトル,タイトル,たいとる,題目、標題、稲納、職稱,katakana,281,left,12,title
だいめい,題名,だいめい,題名、標題,kanji,281,left,13,題名
データ,データ,でえた,論據、論證的事實、材料、資料、敷,katakana,281,left,15,data
としょ,図書,としょ,圖書,kanji,281,right,47,図書
パンフレット,パンフレット,ぱんふれっと,小冊子,katakana,281,right,18,pamphlet
ぴら,ぴら,ぴら,傳單,hiragana,281,right,19,ぴら
めくる,捲る,めくる,翻、翻開、揭開、掀開,kanji,281,right,21,捲る
あくる,明くる,あくる,次、翌、明、第二,kanji,283,left,01,明くる
いつでも,何時でも,いつでも,入無論什麼時候、隨時、經常、總是,kanji,283,left,04,何時でも
いまに,今に,いまに,時就要、即將、馬上、至今、直到現,kanji,283,left,05,今に
えいえん,永遠,えいえん,永遠、永恆、永久,kanji,283,right,08,永遠
えいきゅう,永久,えいきゅう,永久、永遠,kanji,283,right,09,永久
きしょう,起床,きしょう,起床、起身下床,kanji,284,left,43,起床
じき,時期,じき,時期、時候、期間季節,kanji,284,left,01,時期
してい,指定,してい,指定、指定選定,kanji,284,right,,指定
しばる,縛る,しばる,綁、束縛,kanji,284,right,,縛る
しゅんかん,瞬間,しゅんかん,有間、測那間、測那當時。的,kanji,284,right,,瞬間
しょうしょう,少々,しょうしょう,少許、一點、稍稍、片刻、少々待,kanji,284,right,,少々
しょうみ,正味,しょうみ,實質內容、淨剩部分、淨重、實數、價、不折不扣的價格、批發價,kanji,284,right,,正味
ずれる,ずれる,ずれる,錯位、動、離題、背離,hiragana,285,left,23,ずれる
そのころ,そのころ,そのころ,當時、那時,hiragana,285,left,24,そのころ
ただちに,直ちに,ただちに,立即、立刻、直接、親自、臣困,kanji,285,left,25,直ちに
たちまち,たちまち,たちまち,轉眼間一瞬間、很快、立刻、忽多、突然,hiragana,285,left,26,たちまち
たらず,足らず,たらず,加分足着,kanji,285,right,29,足らず
ちかぢか,近々,ちかぢか,近日、不久,kanji,285,right,01,近々
つぶす,潰す,つぶす,毀壞、弄碎、熔毀、熔化、消磨、消耗、宰殺、堵死、填滿,kanji,285,right,32,潰す
どうじ,同時,どうじ,同時、同一時間,kanji,285,right,03,同時
とたん,途端,とたん,正曽...的時候、剛...的時,kanji,286,left,35,途端
ながびく,長引く,ながびく,拖長、延長,kanji,286,left,38,長引く
はつ,発,はつ,出發、發出,kanji,286,left,09,発
ふきそく,不規則,ふきそく,不規則、無規律、不整齊、凌亂,kanji,286,right,,不規則
ぶさた,無沙汰,ぶさた,久末通信、久違、久疏問候,kanji,286,right,,無沙汰
ふだん,普段,ふだん,平常、平日,kanji,286,right,03,普段
まっさき,上真っ先,まっさき,最前麵、首先、最先,kanji,286,right,05,上真っ先
まもなく,間も無く,まもなく,馬上、一會見、不久,kanji,286,right,05,間も無く
おひる,お昼,おひる,白天、中飯、午餐,kanji,287,left,01,お昼
がんじつ,元日,がんじつ,元旦,kanji,287,left,03,元日
がんたん,元旦,がんたん,元旦、新年第一天,kanji,287,left,04,元旦
さきおととい,一昨昨日,さきおととい,大前天、前三天、人宮,kanji,287,left,05,一昨昨日
しょじゅん,初旬,しょじゅん,初旬、上旬,kanji,287,right,10,初旬
しんねん,新年,しんねん,新年、新的一年,kanji,287,right,01,新年
せいれき,西暦,せいれき,西居、西元,kanji,288,left,12,西暦
せんせんげつ,先々月,せんせんげつ,上上個月,kanji,288,left,13,先々月
せんせんしゅう,先々週,せんせんしゅう,上上週,kanji,288,left,14,先々週
つきひ,月日,つきひ,日奥月、歳月、時光、日月、日期,kanji,288,left,45,月日
とうじつ,当日,とうじつ,當天、當日、那一天,kanji,288,left,16,当日
としつき,年月,としつき,年和月、歳月、光陰、長期長年、羅月、多年來,kanji,288,left,,年月
にちじ,日時,にちじ,日期時間,kanji,288,right,08,日時
にちや,日夜,にちや,日夜、綿是経常不斷地,kanji,288,right,00,日夜
にっちゅう,日中,にっちゅう,白天、日本與中國,kanji,288,right,01,日中
にってい,日程,にってい,日程毎天的計書,kanji,288,right,02,日程
ねんかん,年間,ねんかん,年間、一年期間,kanji,288,right,03,年間
ねんげつ,年月,ねんげつ,年月、光除、時間、長年月,kanji,289,left,24,年月
ねんじゅう,年中,ねんじゅう,全年、一年到頭,kanji,289,left,25,年中
ねんど,年度,ねんど,年度、會計或學校年度,kanji,289,left,27,年度
はやおき,早起き,はやおき,早起,kanji,289,left,28,早起き
はんつき,半月,はんつき,半個月、半月形、上弦月,kanji,289,left,29,半月
はんにち,半日,はんにち,半天,kanji,289,left,30,半日
ひがえり,日帰り,ひがえり,當天來回,kanji,289,right,31,日帰り
ひづけ,日付,ひづけ,日期,kanji,289,right,32,日付
ひるすぎ,昼過ぎ,ひるすぎ,過午、中午過後,kanji,289,right,34,昼過ぎ
ひるまえ,昼前,ひるまえ,上午、中午前,kanji,289,right,35,昼前
へいせい,平成,へいせい,平成、日本年號,kanji,289,right,36,平成
まふゆ,真冬,まふゆ,隆冬、正冬天,kanji,290,left,37,真冬
よなか,夜中,よなか,半夜深夜、午夜,kanji,290,left,40,夜中
いこう,以降,いこう,以後之後,kanji,290,left,01,以降
いつか,何時か,いつか,末來的不定時間、改天、過去的不、時間以前、不知不覺,kanji,290,right,,何時か
いつまでも,何時までも,いつまでも,到什麼時候也...、始終、永遠,kanji,290,right,,何時までも
いらい,以来,いらい,以來、以後、今後、將來,kanji,290,right,05,以来
きんだい,近代,きんだい,近代、現代,kanji,290,right,07,近代
げん,現,げん,現、現在的,kanji,290,right,05,現
げんし,原始,げんし,原始、自然,kanji,291,left,10,原始
さからう,逆らう,さからう,逆、反方向、人違背、違抗、抗、違荔,kanji,291,left,14,逆らう
さきほど,先程,さきほど,側剛、方,kanji,291,right,15,先程
すえ,末,すえ,結尾、末了、末端、盡頭、將來、未來、前途、不重要的、瑣事,kanji,291,right,07,末
せんご,戦後,せんご,戰後,kanji,291,right,08,戦後
ちゅうせい,中世,ちゅうせい,中世紀,kanji,291,right,19,中世
とうじ,当時,とうじ,現在、目前、営時、那時,kanji,291,right,20,当時
のちほど,後程,のちほど,稍後、過一會兒,kanji,292,left,21,後程
らい,来,らい,下個、未來,kanji,292,left,23,来
いちじ,一時,いちじ,某時期、一段時間、那時、暫時、點鐘、同時、一下子,kanji,292,left,01,一時
えんちょう,延長,えんちょう,延長、拉長時間,kanji,292,left,02,延長
たんき,短期,たんき,短期、短時間,kanji,292,right,,短期
ていきてき,定期的,ていきてき,定期、一定的期間,kanji,292,right,,定期的
いど,井戸,いど,井,kanji,293,left,02,井戸
がいしゅつ,外出,がいしゅつ,出門、外出,kanji,293,left,03,外出
かおく,家屋,かおく,房屋、家屋,kanji,293,left,05,家屋
くらし,暮らし,くらし,度日、生活、生計、家境,kanji,293,right,oe,暮らし
じたく,自宅,じたく,自己家,kanji,293,right,07,自宅
じゅうきょ,住居,じゅうきょ,住所、住宅,kanji,293,right,08,住居
しゅうぜん,修繕,しゅうぜん,修繕、修理,kanji,293,right,09,修繕
じゅうたく,住宅,じゅうたく,住宅、住人的房子,kanji,293,right,10,住宅
じゅうたくち,住宅地,じゅうたくち,住宅區,kanji,293,right,11,住宅地
スタート,スタート,すたあと,開始、出發,katakana,294,left,42,start
とりこわす,取り壊す,とりこわす,拆除,kanji,294,left,16,取り壊す
のき,軒,のき,屋簷,kanji,294,left,07,軒
あまど,雨戸,あまど,木板套、滑窗,kanji,294,right,,雨戸
いしがき,石垣,いしがき,石牆,kanji,294,right,02,石垣
かきね,垣根,かきね,禿色、柵欄、圍牆,kanji,294,right,03,垣根
かわら,瓦,かわら,瓦、屋頂瓦片,kanji,294,right,04,瓦
すきま,隙間,すきま,空隙、隙継、空間、開中,kanji,295,left,05,隙間
すずむ,涼む,すずむ,乗涼、納涼,kanji,295,left,oe,涼む
へい,堀,へい,圍牆、牆院、柵欄,kanji,295,left,07,堀
ものおき,物置,ものおき,庫房、倉房,kanji,295,left,08,物置
れんが,煉瓦,れんが,磚瓦,kanji,295,left,09,煉瓦
あわ,泡,あわ,泡、沫、水花,kanji,295,left,01,泡
いた,板,いた,木板、薄板,kanji,295,right,02,板
かいてき,似適,かいてき,舒適、暢快愉快,kanji,295,right,08,似適
かんき,換気,かんき,換氣、通風、使空氣流通,kanji,295,right,04,換気
きゃくま,客間,きゃくま,客廳,kanji,295,right,08,客間
ざしき,座敷,ざしき,日本式客廳、酒席、宴會、應酬、宴客的時間、接待客人,kanji,295,right,07,座敷
しく,敷く,しく,鋪、布置,kanji,295,right,08,敷く
しょうじ,障子,しょうじ,日本式紙拉門、隔羽,kanji,296,left,o,障子
しょくたく,食卓,しょくたく,餐桌,kanji,296,left,10,食卓
しょさい,書斎,しょさい,書房、書齋,kanji,296,left,11,書斎
せんめん,洗面,せんめん,洗臉,kanji,296,left,12,洗面
ちらかす,散らかす,ちらかす,吧弄得生華人本、到處亂放、亂扔,kanji,296,left,13,散らかす
ちらかる,散らかる,ちらかる,旺.凌亂、亂七八糟、到處都是,kanji,296,left,14,散らかる
てあらい,手洗い,てあらい,洗手洗手盆、洗手用的水洗手間、手洗行。匣,kanji,296,right,05,手洗い
とこのま,床の間,とこのま,壁龕、和室裝飾空間,kanji,296,right,05,床の間
ひっこむ,引っ込む,ひっこむ,引退、隱居、縮進、縮入、入、拉進、拉攏,kanji,296,right,07,引っ込む
たもと,袂,たもと,袖口、橋邊,kanji,296,right,,袂
べんじょ,便所,べんじょ,廁所、便所,kanji,297,left,21,便所
めいめい,銘々,めいめい,各自毎個人,kanji,297,left,23,銘々
ものおと,物音,ものおと,響聲、響動、聲音,kanji,297,left,24,物音
やぶく,破く,やぶく,撕破、弄破,kanji,297,left,25,破く
うすぐらい,薄暗い,うすぐらい,微暗的、陰暗的,kanji,297,left,01,薄暗い
かしま,貸問,かしま,出租的房間,kanji,297,right,02,貸問
かしや,貸家,かしや,出租的房子,kanji,297,right,03,貸家
すまい,住まい,すまい,居住、住處、寓所、地址,kanji,297,right,06,住まい
だんち,団地,だんち,工業區、住宅區,kanji,297,right,07,団地
おうせい,旺盛,おうせい,旺盛、非常有活力,kanji,298,left,02,旺盛
おかわり,お代わり,おかわり,再來一杯、一碗,kanji,298,left,09,お代わり
きぐ,器具,きぐ,器具、用具,kanji,298,left,09,器具
カロリー,カロリー,かろりい,卡路里、熱量,katakana,298,left,65,calorie
くう,食う,くう,吃、咬,kanji,298,right,06,食う
こうきゅう,高級,こうきゅう,高高級、高,kanji,298,right,07,高級
こんだて,献立,こんだて,菜單、計畫,kanji,298,right,09,献立
さしみ,刺身,さしみ,生魚片,kanji,298,right,00,刺身
さっぱり,さっぱり,さっぱり,清爽、乾脆,hiragana,299,left,11,さっぱり
しおからい,塩辛い,しおからい,吧鹹的,kanji,299,left,12,塩辛い
しつこい,しつこい,しつこい,過於濃的、油膩、執近、糾纏不休,hiragana,299,left,13,しつこい
じょうひん,上品,じょうひん,高雅、上等,kanji,299,left,16,上品
しょくせいかつ,食生活,しょくせいかつ,飲食生活,kanji,299,right,17,食生活
しょくよく,食欲,しょくよく,食慾,kanji,299,right,08,食欲
そまつ,粗末,そまつ,粗糖、不精緻、疏忽、簡慢、糟中,kanji,299,right,20,粗末
ちゅうしょく,昼食,ちゅうしょく,午飯、午餐、中飯、中餐,kanji,299,right,01,昼食
ちょうしょく,朝食,ちょうしょく,早餐,kanji,299,right,22,朝食
つぐ,注ぐ,つぐ,倒入、注入,kanji,300,left,24,注ぐ
のこらず,残らず,のこらず,部、笑通、一個不剰和,kanji,300,left,25,残らず
のみかい,飲み会,のみかい,喝酒的聚會,kanji,300,left,26,飲み会
バイキング,バイキング,ばいきんぐ,自助餐、吃到飽,katakana,300,left,27,Viking
まかなう,賭う,まかなう,供給飯食供給、供應、維持,kanji,300,left,28,賭う
よくばる,欲張る,よくばる,貪婪、貪心、貪得無壓,kanji,300,right,01,欲張る
ウィスキー,ウィスキー,うぃすきい,威士忌,katakana,300,right,02,whisky
おかず,お数・お葉,おかず,菜飯、菜館,kanji,300,right,03,お数・お葉
クリーム,クリーム,くりいむ,鮮妨油、奶酪、膏狀化妝品、皮鞋油、冰淇淋,katakana,301,left,08,cream
じさん,持参,じさん,自備、攜帶,kanji,301,left,09,持参
しょくえん,食塩,しょくえん,遼食塩砂糖味付,kanji,301,right,10,食塩
しょくもつ,食物,しょくもつ,食物、可吃的東西,kanji,301,right,02,食物
とうふ,豆腐,とうふ,還豆腐很便宜,kanji,302,left,06,豆腐
めし,飯,めし,飯、餐,kanji,302,left,,飯
